#kap	mrk	lng	trd	ind
novao	nova.0o.AST	fr		nova
novao	nova.0o.AST	en		nova
novao	nova.0o.AST	de		Nova
supernovao	nova.super0o	en		supernova
supernovao	nova.super0o	de		Supernova
supernovao	nova.super0o	fr		supernova
supernovao	nova.super0o.AST	en		supernova
supernovao	nova.super0o.AST	de		Supernova
supernovao	nova.super0o.AST	fr		supernova
novaligi	noval.0igi	fr	mettre en jachère	jachère
novaligi	noval.0igi	fr	laisser en jachère	jachère
novaligi	noval.0igi	en		to fallow
novaligi	noval.0igi	de	brachliegen lassen	brachliegen
novaligi	noval.0igi.AGR	fr	mettre en jachère	jachère
novaligi	noval.0igi.AGR	fr	laisser en jachère	jachère
novaligi	noval.0igi.AGR	en		to fallow
novaligi	noval.0igi.AGR	de	brachliegen lassen	brachliegen
novalo	noval.0o	fr		jachère
novalo	noval.0o	en		fallow land
novalo	noval.0o	en		fallow
novalo	noval.0o	de		Regenerationsfläche
novalo	noval.0o	de		Brache
novalo	noval.0o.AGR	fr		jachère
novalo	noval.0o.AGR	en		fallow land
novalo	noval.0o.AGR	en		fallow
novalo	noval.0o.AGR	de		Regenerationsfläche
novalo	noval.0o.AGR	de		Brache
novelaro	novel.0aro	fr	recueil de nouvelles	nouvelles
noveleto	novel.0eto	en		short short
noveleto	novel.0eto	de		Kurznovelle
noveli	novel.0i	NULL	NULL	NULL
novelisto	novel.0isto	fr		novéliste
novelisto	novel.0isto	fr		novelliste
novelisto	novel.0isto	fr		nouvelliste
novelo	novel.0o	fr	nouvelle (littérature)	nouvelle
novelo	novel.0o	en		short story
novelo	novel.0o	en		novelette
novelo	novel.0o	de		Novelle
novembra	novemb.0a	fr	de novembre	novembre
novembra	novemb.0a	de		November-
novembra	novemb.0a	de		im November
Novgorodo	novgorod.0o	de		Nowgorod
Novialo	novial.0o	en		Novial
Novialo	novial.0o	de		Novial
novica	novic.0a	fr	novice (adj.)	novice
novica	novic.0a.FIG	fr	novice (adj.)	novice
novica	novic.0a.FIG	de		unerfahren
novicino	novic.0ino	fr	novice (fém.)	novice
novicino	novic.0ino	en		novice
novicino	novic.0ino	de		Novizin
novicino	novic.0ino.REL	fr	novice (fém.)	novice
novicino	novic.0ino.REL	en		novice
novicino	novic.0ino.REL	de		Novizin
novico	novic.0o	fr	novice (masc.)	novice
novico	novic.0o	en		novice
novico	novic.0o.REL	de		Novize
novico	novic.0o.REL	fr	novice (masc.)	novice
novico	novic.0o.REL	en		novice
novico	novic.0o.novulo	fr	novice (masc.)	novice
novico	novic.0o.novulo	en		novice
novico	novic.0o.novulo	de		Frischling
novico	novic.0o.novulo	de		Neuling
Novosibirsko	novosib.0o	fr		Novosibirsk
Novosibirsko	novosib.0o	en		Novosibirsk
Novosibirsko	novosib.0o	de		Nowosibirsk
Novosibirsko	novosib.0o.GEOG	fr		Novosibirsk
Novosibirsko	novosib.0o.GEOG	en		Novosibirsk
Novosibirsko	novosib.0o.GEOG	de		Nowosibirsk
nu	nu.0	en		well
nu	nu.0	fr		or
nu	nu.0	de		na ja
nu	nu.0	de		nu ja
nu	nu.0	de		hm
nu	nu.0	de		nun
nu	nu.0	fr		eh bien
nu	nu.0	de		na!
nu	nu.0	de		nu!
Nuakŝoto	nuaksxot.0o	fr		Nouakchott
Nuakŝoto	nuaksxot.0o	en		Nouakchott
Nuakŝoto	nuaksxot.0o	de		Nouakchott
nuanci	nuanc.0i	fr		nuancer
nuanci	nuanc.0i	en		gradate
nuanci	nuanc.0i	en		to nuance
nuanci	nuanc.0i	de		nuancieren
nuanco	nuanc.0o	fr		nuance
nuanco	nuanc.0o	en		nuance
nuanco	nuanc.0o	de		Nuance
nuanco	nuanc.0o	en		shade
nuba	nub.0a	en		cloudy
nuba	nub.0a.MET	en		cloudy
nuba	nub.0a.MET	fr		nuageux
nuba	nub.0a.MET	de		wolkig
nuba	nub.0a.MET	de		bewölkt
nuba	nub.0a.malklara	en		cloudy
nuba	nub.0a.malklara	en		obscure
nuba	nub.0a.malklara	en		unclear
nuba	nub.0a.malklara	de		unklar
nuba	nub.0a.malklara	de		vage
nuba	nub.0a.malklara	fr	obscur (fig.)	obscur
nuba	nub.0a.malklara	fr	nébuleux (fig.)	nébuleux
nuba	nub.0a.maltrankviliga	en		cloudy
nuba	nub.0a.maltrankviliga	en		gloomy
nuba	nub.0a.maltrankviliga	de		finster
sennuba	nub.sen0a	de		heiter
sennuba	nub.sen0a.FIG	de		heiter
sennuba	nub.sen0a.FIG	de		ungestört
sennuba	nub.sen0a.MET	de		heiter
sennuba	nub.sen0a.MET	de		wolkenlos
Nubiano	nubi.0ano	de		Nubier
Nubio	nubi.0o	NULL	NULL	NULL
Nubio	nubi.0o.regiono	fr		Nubie
Nubio	nubi.0o.regiono	en		Nubia
Nubio	nubi.0o.regiono	de		Nubien
nuda	nud.0a	fr		nu
nuda	nud.0a	en		naked
nuda	nud.0a.FIG_nekovrita	de		unbedeckt
nuda	nud.0a.FIG_nekovrita	de		ungeschützt
nuda	nud.0a.FIG_nekovrita	fr		nu
nuda	nud.0a.FIG_nekovrita	en		naked
nuda	nud.0a.FIG_senornama	fr		nu
nuda	nud.0a.FIG_senornama	en		naked
nuda	nud.0a.FIG_senornama	de		lauter
nuda	nud.0a.FIG_senornama	de		rein
nuda	nud.0a.FIG_senornama	de		einfach
nuda	nud.0a.FIG_senornama	de		schlicht
nudigi	nud.0igi	fr		dénuder
nudigi	nud.0igi	de		entblößen
nudigi	nud.0igi.FIG	fr		dénuder
nudigi	nud.0igi.FIG	de		entblößen
nudigi	nud.0igi.KOMUNE	fr		dénuder
nudigi	nud.0igi.KOMUNE	de		entblößen
nudiĝi	nud.0igxi	fr	se dénuder	dénuder
nudiĝi	nud.0igxi	de	sich entblößen	entblößen
nudiĝi	nud.0igxi.KOMUNE	fr	se dénuder	dénuder
nudiĝi	nud.0igxi.KOMUNE	de	sich entblößen	entblößen
nudismo	nud.0ismo	fr		nudisme
nudismo	nud.0ismo	en		nudism
nudismo	nud.0ismo	de		Nudismus
nudismo	nud.0ismo.MOR	fr		nudisme
nudismo	nud.0ismo.MOR	en		nudism
nudismo	nud.0ismo.MOR	de		Nudismus
nudisto	nud.0isto	fr		nudiste
nudisto	nud.0isto	en		nudist
nudisto	nud.0isto	de		Nudist
nudisto	nud.0isto.MOR	fr		nudiste
nudisto	nud.0isto.MOR	en		nudist
nudisto	nud.0isto.MOR	de		Nudist
nufaro	nufar.0o	fr		nénuphar
nufaro	nufar.0o	de		Mummel
nufaro	nufar.0o	de		Teichrose
nufaro	nufar.0o.BOT	fr		nénuphar
nufaro	nufar.0o.BOT	de		Mummel
nufaro	nufar.0o.BOT	de		Teichrose
nugato	nugat.0o	fr		nougat
nugato	nugat.0o	en		nougat
nugato	nugat.0o	de		Nugat
nuko	nuk.0o	fr		nuque
nuko	nuk.0o	en		scruff
nuko	nuk.0o	de		Nacken
nuko	nuk.0o	en		nape
nuko	nuk.0o.kolo	fr		nuque
nuko	nuk.0o.kolo	en		scruff
nuko	nuk.0o.kolo	de		Nacken
nuko	nuk.0o.kolo	en		nape
nuko	nuk.0o.okcipito	fr		nuque
nuko	nuk.0o.okcipito	en		scruff
nuko	nuk.0o.okcipito	de		Nacken
nuko	nuk.0o.okcipito	en		nape
rigidnuka	nuk.rigid0a	fr		obstiné
malmolnuka	nuk.rigid0a	fr		obstiné
rigidnuka	nuk.rigid0a	fr		intransigeant
malmolnuka	nuk.rigid0a	fr		intransigeant
rigidnuka	nuk.rigid0a	en		stiff-necked
malmolnuka	nuk.rigid0a	en		stiff-necked
rigidnuka	nuk.rigid0a	en		mulish
malmolnuka	nuk.rigid0a	en		mulish
rigidnuka	nuk.rigid0a	en		stubborn
malmolnuka	nuk.rigid0a	en		stubborn
rigidnuka	nuk.rigid0a	en		intransigent
malmolnuka	nuk.rigid0a	en		intransigent
rigidnuka	nuk.rigid0a	en		obstinate
malmolnuka	nuk.rigid0a	en		obstinate
rigidnuka	nuk.rigid0a	de		hartnäckig
malmolnuka	nuk.rigid0a	de		hartnäckig
nuklea	nukle.0a	fr		nucléaire
nuklea	nukle.0a	en		nuclear
nuklea	nukle.0a.BIO	fr		nucléaire
nuklea	nukle.0a.BIO	en		nuclear
nuklea	nukle.0a.BIO	de		atomar
nuklea	nukle.0a.FIZ	fr		nucléaire
nuklea	nukle.0a.FIZ	en		nuclear
nuklea	nukle.0a.FIZ	de		nuklear
nukleo	nukle.0o	en		nucleus
nukleo	nukle.0o.BIO	en		nucleus
nukleo	nukle.0o.BIO	fr	noyau (cellulaire)	noyau
nukleo	nukle.0o.BIO	de		Zellkern
nukleo	nukle.0o.BIO	de		Kern
nukleo	nukle.0o.FIZ	en		nucleus
nukleo	nukle.0o.FIZ	fr	noyau (atomique)	noyau
nukleo	nukle.0o.FIZ	de		Atomkern
nukleo	nukle.0o.FIZ	de		Kern
nukleono	nukleon.0o	fr		nucléon
nukleono	nukleon.0o	en		nucleon
nukleono	nukleon.0o	de		Nukleon
nukleotido	nukleotid.0o	fr		nucléotide
nukleotido	nukleotid.0o	de		Nukleotid
nukleotido	nukleotid.0o.GNT	fr		nucléotide
nukleotido	nukleotid.0o.GNT	de		Nukleotid
nukleozido	nukleozid.0o	fr		nucléoside
nukleozido	nukleozid.0o	en		nucleoside
nukleozido	nukleozid.0o	de		Nukleosid
nukso	nuks.0o	en		nut
nukso	nuks.0o	de		Nuss
nukso	nuks.0o	fr	noix (toute espèce)	noix
nukso	nuks.0o.BOT	en		nut
nukso	nuks.0o.BOT	de		Nuss
nukso	nuks.0o.BOT	fr	noix (toute espèce)	noix
nukso	nuks.0o.KOMUNE	de		Nuss
nukso	nuks.0o.KOMUNE	fr	noix (toute espèce)	noix
nukso	nuks.0o.KOMUNE	en		nut
brazila nuksarbo	nuks.brazil0arbo	fr		noyer du brésil
brazilnuksarbo	nuks.brazil0arbo	fr		noyer du brésil
brazila nuksarbo	nuks.brazil0arbo	fr		noyer d'Amazonie
brazilnuksarbo	nuks.brazil0arbo	fr		noyer d'Amazonie
brazila nuksarbo	nuks.brazil0arbo	de		Paranussbaum
brazilnuksarbo	nuks.brazil0arbo	de		Paranussbaum
brazila nuksarbo	nuks.brazil0arbo.BOT	fr		noyer du brésil
brazilnuksarbo	nuks.brazil0arbo.BOT	fr		noyer du brésil
brazila nuksarbo	nuks.brazil0arbo.BOT	fr		noyer d'Amazonie
brazilnuksarbo	nuks.brazil0arbo.BOT	fr		noyer d'Amazonie
brazila nuksarbo	nuks.brazil0arbo.BOT	de		Paranussbaum
brazilnuksarbo	nuks.brazil0arbo.BOT	de		Paranussbaum
brazila nukso	nuks.brazila0o	de		Paranuss
brazila nukso	nuks.brazila0o	fr		noix du brésil
brazila nukso	nuks.brazila0o	fr		noix d'Amazonie
brazila nukso	nuks.brazila0o.KUI	de		Paranuss
brazila nukso	nuks.brazila0o.KUI	fr		noix du brésil
brazila nukso	nuks.brazila0o.KUI	fr		noix d'Amazonie
vomnuksarbo	nuks.vom0arbo	fr		vomiquier
vomnuksarbo	nuks.vom0arbo	en	strychnine (tree)	strychnine
vomnuksarbo	nuks.vom0arbo.BOT	fr		vomiquier
vomnuksarbo	nuks.vom0arbo.BOT	en	strychnine (tree)	strychnine
vomnukso	nuks.vom0o	fr		noix vomique
vomnukso	nuks.vom0o	en	strychnine (nut)	strychnine
vomnukso	nuks.vom0o.BOT	fr		noix vomique
vomnukso	nuks.vom0o.BOT	en	strychnine (nut)	strychnine
Nukualofo	nukualof.0o	fr		Nukuʻalofa
Nukualofo	nukualof.0o	en		Nukuʻalofa
Nukualofo	nukualof.0o	de		Nukuʻalofa
nul	nul0.0	en		zero
nul	nul0.0	de		null
nul	nul0.0	fr		zéro
nul	nul0.0.cifero	de		null
nul	nul0.0.cifero	fr		zéro
nul	nul0.0.cifero	en		zero
nul	nul0.0.nombro	de		null
nul	nul0.0.nombro	fr		zéro
nul	nul0.0.nombro	en		zero
nula	nul0.0a	fr		nul
nula	nul0.0a.MAT	fr		nul
nula	nul0.0a.MAT	en		zero
nula	nul0.0a.MAT	en		null
nula	nul0.0a.MAT	de		Null-
nula	nul0.0a.MAT	fr		nul
nula	nul0.0a.numero	fr		nul
nulejo	nul0.0ejo	NULL	NULL	NULL
nuli	nul0.0i	NULL	NULL	NULL
nuli	nul0.0i.KOMUNE	de		Null sein
nuli	nul0.0i.MAT	de	zu Null aufgehen	Null aufgehen
nuli	nul0.0i.MAT	de		Null werden
nuliganto	nul0.0iganto	NULL	NULL	NULL
nuligi	nul0.0igi	de		begleichen
nuligi	nul0.0igi	fr		annuler
nuligi	nul0.0igi	de		annullieren
nuligi	nul0.0igi	de	für ungültig erklären	ungültig
nuligi	nul0.0igi	de		streichen
nuligi	nul0.0igi	de		aufheben
nuligi	nul0.0igi	de		annullieren
nuligi	nul0.0igi.KOMUNE	fr		annuler
nuligi	nul0.0igi.KOMUNE	de		annullieren
nuligi	nul0.0igi.KOMUNE	de		begleichen
nuligi	nul0.0igi.KOMUNE	de	für ungültig erklären	ungültig
nuligi	nul0.0igi.KOMUNE	de		streichen
nuligi	nul0.0igi.KOMUNE	de		aufheben
nuligi	nul0.0igi.KOMUNE	de		annullieren
nuligi	nul0.0igi.MAT	fr		annuler
nuligi	nul0.0igi.MAT	de		annullieren
nuligi	nul0.0igi.MAT	de		begleichen
nuligi	nul0.0igi.MAT	de	für ungültig erklären	ungültig
nuligi	nul0.0igi.MAT	de		streichen
nuligi	nul0.0igi.MAT	de		aufheben
nuligi	nul0.0igi.MAT	de		annullieren
nuligi	nul0.0igi.MAT	en		nullify
nuliĝi	nul0.0igxi	fr	s'annuler	annuler
nuliĝi	nul0.0igxi.KOMUNE	fr	s'annuler	annuler
nuliĝi	nul0.0igxi.KOMUNE	de		Null werden
nuliĝi	nul0.0igxi.MAT	fr	s'annuler	annuler
nuliĝi	nul0.0igxi.MAT	en		vanish
nuliĝi	nul0.0igxi.MAT	de	zu Null aufgehen	Null aufgehen
nuliĝi	nul0.0igxi.MAT	de		Null werden
ekde nulo	nul0.ekde_0o	fr		from scratch
ekde nulo	nul0.ekde_0o	fr		ex nihilo
ekde nulo	nul0.ekde_0o	fr		à partir de rien
ekde nulo	nul0.ekde_0o.KOMUNE	fr		from scratch
ekde nulo	nul0.ekde_0o.KOMUNE	fr		ex nihilo
ekde nulo	nul0.ekde_0o.KOMUNE	fr		à partir de rien
numenio	numeni.0o	fr		courlis
numenio	numeni.0o	en		curlew
numenio	numeni.0o.ZOO	fr		courlis
numenio	numeni.0o.ZOO	en		curlew
numerebla	numer.0ebla	NULL	NULL	NULL
numerebla	numer.0ebla.KOMUNE	fr		numérotable
numero	numer.0o	fr		numéro
numero	numer.0o	en		number
numero	numer.0o	de		Nummer
numero	numer.0o.nombro	fr		numéro
numero	numer.0o.nombro	en		number
numero	numer.0o.nombro	de		Nummer
numero	numer.0o.objekto	fr		numéro
numero	numer.0o.objekto	en		number
numero	numer.0o.objekto	de		Nummer
provnumero	numer.prov0o	NULL	NULL	NULL
signonumero	numer.signo0o	fr	mot-code	code
signonumero	numer.signo0o	fr	élément de code	code
signonumero	numer.signo0o	en		code position
signonumero	numer.signo0o	en		code point
signonumero	numer.signo0o	en		code element
signonumero	numer.signo0o	fr		codet
numeralo	numera.0o	NULL	NULL	NULL
numeralo	numera.0o.gra	en		numeral
numeralo	numera.0o.gra	de		Zahlwort
numeralo	numera.0o.komp	en		manifest constant
numeralo	numera.0o.komp	en		number denotation
numeralo	numera.0o.komp	en		numeral
numeratoro	numera1.0o	fr	numérateur (d'une fraction)	numérateur
numeratoro	numera1.0o	en		numerator
numeratoro	numera1.0o	de		Zähler
numerologio	numerologi.0o	fr		numérologie
numerologio	numerologi.0o.DIV	fr		numérologie
numido	numid.0o	fr		pintade
numido	numid.0o	de		Perlhuhn
numido	numid.0o.ZOO	fr		pintade
numido	numid.0o.ZOO	de		Perlhuhn
numido	numid1.0o	de		Numide
numismatiko	numism.0o	fr		numismatique
numismatiko	numism.0o	de		Numismatik
numismato	numism1.0o	fr		numismate
numismato	numism1.0o	de		Numismatiker
numismato	numism1.0o	en		numismatist
numismato	numism1.0o.MON	fr		numismate
numismato	numism1.0o.MON	de		Numismatiker
numismato	numism1.0o.MON	en		numismatist
nun	nun.0	fr		maintenant
nun	nun.0	de		jetzt
nun	nun.0	en		now
nun	nun.0	de		nun
nun	nun.0.KOMUNE	fr		maintenant
nun	nun.0.KOMUNE	de		jetzt
nun	nun.0.KOMUNE	en		now
nun	nun.0.KOMUNE	de		nun
nunnune	nun.00e	fr		immédiatement
nunnune	nun.00e	fr		à l'instant
nunnune	nun.00e.FRAZ	fr		immédiatement
nunnune	nun.00e.FRAZ	fr		à l'instant
nuna	nun.0a	en		current
nuna	nun.0a	de		derzeitig
nuna	nun.0a	de		jetzig
nuna	nun.0a	fr	présent (actuel)	présent
nuna	nun.0a	fr		actuel
nuna	nun.0a	en	present (adj.)	present
nuna	nun.0a.KOMUNE	de		derzeitig
nuna	nun.0a.KOMUNE	de		jetzig
nuna	nun.0a.KOMUNE	fr	présent (actuel)	présent
nuna	nun.0a.KOMUNE	fr		actuel
nuna	nun.0a.KOMUNE	en	present (adj.)	present
nuna	nun.0a.KOMUNE	en		current
nunaĵo	nun.0ajxo	de	das Jetzige	Jetzige
nune	nun.0e	en		at the moment
nune	nun.0e	en		at present
nune	nun.0e	en		currently
nune	nun.0e.emfaza	en		at the moment
nune	nun.0e.emfaza	en		at present
nune	nun.0e.emfaza	en		currently
nune	nun.0e.modifa	en		at the moment
nune	nun.0e.modifa	en		at present
nune	nun.0e.modifa	en		currently
nuntempe	nun.0tempe	fr		à notre époque
nuntempe	nun.0tempe	fr		actuellement
nuntempe	nun.0tempe	en		nowadays
nuntempe	nun.0tempe	de		derzeit
nuntempe	nun.0tempe	de		heutzutage
nuntempe	nun.0tempe	de	zur Zeit	Zeit
nuntempe	nun.0tempe.TEMP	fr		à notre époque
nuntempe	nun.0tempe.TEMP	fr		actuellement
nuntempe	nun.0tempe.TEMP	en		nowadays
nuntempe	nun.0tempe.TEMP	de		heutzutage
nuntempe	nun.0tempe.TEMP	de	zur Zeit	Zeit
nuntempe	nun.0tempe.TEMP	de		derzeit
denun	nun.de0	en		from now
de nun	nun.de0	en		from now
denun	nun.de0	de	von jetzt an	jetzt
de nun	nun.de0	de	von jetzt an	jetzt
denun	nun.de0	de	von nun an	nun
de nun	nun.de0	de	von nun an	nun
denun	nun.de0	fr		dès lors
de nun	nun.de0	fr		dès lors
denun	nun.de0	fr		désormais
de nun	nun.de0	fr		désormais
de nun	nun.de0.TEMP	en		from now
denun	nun.de0.TEMP	de	von jetzt an	jetzt
de nun	nun.de0.TEMP	de	von jetzt an	jetzt
denun	nun.de0.TEMP	de	von nun an	nun
de nun	nun.de0.TEMP	de	von nun an	nun
denun	nun.de0.TEMP	fr		dès lors
de nun	nun.de0.TEMP	fr		dès lors
denun	nun.de0.TEMP	fr		désormais
de nun	nun.de0.TEMP	fr		désormais
denun	nun.de0.TEMP	en		from now
ĝisnuna	nun.gxis0a	fr	passé (adj., jusqu'à auj.)	passé
ĝisnuna	nun.gxis0a	fr	antérieur (jusqu'à auj.)	antérieur
ĝisnuna	nun.gxis0a	en		hitherto
ĝisnuna	nun.gxis0a	en	... so far	so far
ĝisnuna	nun.gxis0a	de		bisheriger
ĝisnuna	nun.gxis0a.KOMUNE	fr	passé (adj., jusqu'à auj.)	passé
ĝisnuna	nun.gxis0a.KOMUNE	fr	antérieur (jusqu'à auj.)	antérieur
ĝisnuna	nun.gxis0a.KOMUNE	en		hitherto
ĝisnuna	nun.gxis0a.KOMUNE	en	... so far	so far
ĝisnuna	nun.gxis0a.KOMUNE	de		bisheriger
Nunavuto	nunavut.0o	fr		Nunavut
Nunavuto	nunavut.0o	en		Nunavut
Nunavuto	nunavut.0o	de		Nunavut
nuncio	nunci.0o	fr		nonce (apostolique)
nuncio	nunci.0o	en		nuncio
nuncio	nunci.0o	de		Nuntius
nuo	nuo.0o	fr		nu
nuo	nuo.0o	en		nu
nuo	nuo.0o.LIN	fr		nu
nuo	nuo.0o.LIN	en		nu
nupto	nupt.0o	fr		noce
nupto	nupt.0o	en		nuptials
nupto	nupt.0o	en		wedding
nupto	nupt.0o	de		Hochzeitsfest
nupto	nupt.0o.MOR	fr		noce
nupto	nupt.0o.MOR	en		nuptials
nupto	nupt.0o.MOR	en		wedding
nupto	nupt.0o.MOR	de		Hochzeitsfest
nur	nur.0	fr		seulement
nur	nur.0	fr		ne ... que
nur	nur.0	en		only
nur	nur.0	en		merely
nur	nur.0	en	only (adv)	only
nur	nur.0.nealie	fr		ne ... que
nur	nur.0.nealie	en		only
nur	nur.0.nealie	de		lediglich
nur	nur.0.nealie	de		ausschließlich
nur	nur.0.nealie	de		bloß
nur	nur.0.nealie	de		nur
nur	nur.0.nealie	en		merely
nur	nur.0.nealie	en	only (adv)	only
nur	nur.0.nealie	fr		seulement
nur	nur.0.nepli	fr		ne ... que
nur	nur.0.nepli	en		only
nur	nur.0.nepli	de		bloß
nur	nur.0.nepli	de		nur
nur	nur.0.nepli	en		merely
nur	nur.0.nepli	en	only (adv)	only
nur	nur.0.nepli	fr		seulement
nur	nur.0.neplifrue	fr		ne ... que
nur	nur.0.neplifrue	en		only
nur	nur.0.neplifrue	de		erst
nur	nur.0.neplifrue	en		merely
nur	nur.0.neplifrue	en	only (adv)	only
nur	nur.0.neplifrue	fr		seulement
nur	nur.0.neplimalfrue	fr		ne ... que
nur	nur.0.neplimalfrue	en		only
nur	nur.0.neplimalfrue	de	nicht später als	später
nur	nur.0.neplimalfrue	de	nur bis	bis
nur	nur.0.neplimalfrue	en		merely
nur	nur.0.neplimalfrue	en	only (adv)	only
nur	nur.0.neplimalfrue	fr		seulement
nurnura	nur.00a	fr		seul et unique
nurnura	nur.00a	fr		pur et simple
nurnura	nur.00a	en	sole (adj, only and without exception)	sole
nurnura	nur.00a	de		einziger
nurnura	nur.00a.KOMUNE	fr		seul et unique
nurnura	nur.00a.KOMUNE	fr		pur et simple
nurnura	nur.00a.KOMUNE	en	sole (adj, only and without exception)	sole
nurnura	nur.00a.KOMUNE	de		einziger
nura	nur.0a	fr	simple (pur et simple)	simple
nura	nur.0a	en	only (adj)	only
nura	nur.0a	en		mere
nura	nur.0a	de		rein
nura	nur.0a	de		bloß
nura	nur.0a.KOMUNE	fr	simple (pur et simple)	simple
nura	nur.0a.KOMUNE	en	only (adj)	only
nura	nur.0a.KOMUNE	en		mere
nura	nur.0a.KOMUNE	de		rein
nura	nur.0a.KOMUNE	de		bloß
ununura	nur.unu0a	fr		unique
ununura	nur.unu0a	en		one and only
ununura	nur.unu0a	de		einzig
ununura	nur.unu0a.unika	en		one and only
ununura	nur.unu0a.unika	de		einzig
ununura	nur.unu0a.unika	fr		unique
Nurnbergo	nurenb.0o	fr		Nuremberg
Nurenbergo	nurenb.0o	fr		Nuremberg
Nurnbergo	nurenb.0o	en		Nuremberg
Nurenbergo	nurenb.0o	en		Nuremberg
Nurnbergo	nurenb.0o	de		Nürnberg
Nurenbergo	nurenb.0o	de		Nürnberg
Nurnbergo	nurenb.0o.urbo	fr		Nuremberg
Nurenbergo	nurenb.0o.urbo	fr		Nuremberg
Nurnbergo	nurenb.0o.urbo	en		Nuremberg
Nurenbergo	nurenb.0o.urbo	en		Nuremberg
Nurnbergo	nurenb.0o.urbo	de		Nürnberg
Nurenbergo	nurenb.0o.urbo	de		Nürnberg
Astano	nursultan.0o	NULL	NULL	NULL
Nursultano	nursultan.0o	NULL	NULL	NULL
Astano	nursultan.0o.cxefurbo	fr		Noursoultan
Nursultano	nursultan.0o.cxefurbo	fr		Noursoultan
Astano	nursultan.0o.cxefurbo	en		Nur-Sultan
Nursultano	nursultan.0o.cxefurbo	en		Nur-Sultan
Astano	nursultan.0o.cxefurbo	de		Astana
Nursultano	nursultan.0o.cxefurbo	de		Astana
Astano	nursultan.0o.cxefurbo	de		Nur-Sultan
Nursultano	nursultan.0o.cxefurbo	de		Nur-Sultan
nutra	nutr.0a	fr		nutritif
nutra	nutr.0a	fr		nourrissant
nutra	nutr.0a	en		nutritious
nutra	nutr.0a	de		nahrhaft
nutra	nutr.0a.BIO	fr		nutritif
nutra	nutr.0a.BIO	fr		nourrissant
nutra	nutr.0a.BIO	en		nutritious
nutra	nutr.0a.BIO	de		nahrhaft
nutraĵo	nutr.0ajxo	fr		aliment
nutraĵo	nutr.0ajxo	fr		nourriture
nutraĵo	nutr.0ajxo	en		food
nutraĵo	nutr.0ajxo	de		Nahrung
nutraĵo	nutr.0ajxo.BIO	fr		aliment
nutraĵo	nutr.0ajxo.BIO	fr		nourriture
nutraĵo	nutr.0ajxo.BIO	en		food
nutraĵo	nutr.0ajxo.BIO	de		Nahrung
nutrejo	nutr.0ejo	NULL	NULL	NULL
nutrejo	nutr.0ejo.AGR	NULL	NULL	NULL
nutri	nutr.0i	fr		nourrir
nutri	nutr.0i	en		feed
nutri	nutr.0i	en		nourish
nutri	nutr.0i	fr		alimenter
nutri	nutr.0i.BIO	fr		nourrir
nutri	nutr.0i.BIO	en		feed
nutri	nutr.0i.BIO	en		nourish
nutri	nutr.0i.BIO	de		ernähren
nutri	nutr.0i.BIO	fr		alimenter
nutri	nutr.0i.senton	fr		nourrir
nutri	nutr.0i.senton	en		feed
nutri	nutr.0i.senton	en		nourish
nutri	nutr.0i.senton	de		nähren
nutri	nutr.0i.senton	fr		alimenter
nutristino	nutr.0istino	fr	assistante maternelle	assistante
nutristino	nutr.0istino	fr	nourrice (assistante maternelle)	nourrice
nutristino	nutr.0istino	en		wet nurse
nutristino	nutr.0istino	de		Amme
nutristino	nutr.0istino.PED	fr	assistante maternelle	assistante
nutristino	nutr.0istino.PED	fr	nourrice (assistante maternelle)	nourrice
nutristino	nutr.0istino.PED	en		wet nurse
nutristino	nutr.0istino.PED	de		Amme
nutro	nutr.0o	fr		alimentation
nutro	nutr.0o	fr		nutrition
nutro	nutr.0o	en		nourishment
nutro	nutr.0o.BIO	fr		nutrition
nutro	nutr.0o.BIO	en		nourishment
nutro	nutr.0o.BIO	fr		alimentation
mamnutri	nutr.mam0i	en		suckle
mamnutri	nutr.mam0i	en		nurse
mamnutri	nutr.mam0i	de		stillen
mamnutri	nutr.mam0i	de		säugen
mamnutri	nutr.mam0i	fr		allaiter
mamnutri	nutr.mam0i	en		breastfeed
mamnutristino	nutr.mam0istino	fr	nourrice (qui allaite)	nourrice
mamnutristino	nutr.mam0istino	en		wet nurse
mamnutro	nutr.mam0o	fr		allaitement
mamnutro	nutr.mam0o	en		breastfeeding
misnutrado	nutr.mis0ado	fr		malnutrition
misnutrado	nutr.mis0ado	en		malnutrition
misnutrado	nutr.mis0ado.DIET	fr		malnutrition
misnutrado	nutr.mis0ado.DIET	en		malnutrition
subnutrado	nutr.sub0ado	fr		sous-alimentation
subnutrado	nutr.sub0ado	fr		sous-nutrition
subnutrado	nutr.sub0ado	en		undernourishment
subnutrado	nutr.sub0ado.DIET	fr		sous-alimentation
subnutrado	nutr.sub0ado.DIET	fr		sous-nutrition
subnutrado	nutr.sub0ado.DIET	en		undernourishment
