abaĵur;PVEF;abajxur
abat;UV;abat
abel;UV;abel
aberaci;JED;aberac
abi;UV;abi
abism;JED;abism
ablaci;PVEF;ablaci
ablativ;UV;ablati
abnegaci;JED;abnega
abon;UV;abon
aborigen;PVEF;aborigen
abort;JED;abort
abrikot;UV;abriko
abrotan;JED;abrota
abscis;PVEF;abscis
absint;UV;absint
absolut;JED;absolu
absorb;JED;absorb
abstinenc;JED;abstin1
abstrakt;JED;abstra
absurd;JED;absurd
abund;PVEF;abund
abutment;PVEF;abutme
acer;UV;acer
acetat;JED;acetat
acetil;PVEF;acetil
acetilen;JED;acetil1
aceton;PVEF;aceton
acid;UV;acid
adaĝ;PVEF;adagx
adapt;JED;adapt
adept;JED;adept
adiabat;PVEF;adiabat
adiant;PVEF;adiant
adici;JED;adici
adjektiv;UV;adjekt
adjunkt;JED;adjunk
adjutant;JED;adjuta
administr;UV;admini
administraci;JED;admini1
administrator;PVEF;administrator
admir;UV;admir
admiral;JED;admira
admiralitat;JED;admira1
admon;UV;admon
adolesk;PVEF;adolesk
adopt;JED;adopt
ador;UV;ador
adrenalin;PVEF;adrenalin
adres;JED;adres
adstring;JED;adstri
adult;UV;adult
adverb;UV;adverb
advokat;JED;advoka
adz;PVEF;adz
aed;PVEF;aed
aed;PVEF;aed1
aer;UV;aer
aerobi;PVEF;aerobi
aerolit;JED;aeroli
aerometr;JED;aerome
aeronaŭt;PVEF;aerona
aeronaŭtik;JED;aerona1
aeroplan;PVEF;aeropl
aerostat;JED;aerost
afabl;UV;afabl
afazi;PVEF;afazi
afekci;JED;afekci
afekt;UV;afekt
afeli;PVEF;afeli
afer;UV;afer
afid;PVEF;afid
afiks;JED;afiks
aflikt;PVEF;aflikt
afoni;PVEF;afoni
aforism;JED;aforis
aft;JED;aft
afust;JED;afust
aga;PVEF;aga
agac;UV;agac
agap;JED;agap
agaragar;PVEF;agarag
agarik;JED;agarik
agav;PVEF;agav
agend;JED;agend
agit;JED;agit
agl;UV;agl
agnat;PVEF;agnat
agoni;JED;agoni
agorafobi;PVEF;agoraf
agrabl;UV;agrabl
agraf;JED;agraf
agregaci;PVEF;agregaci
agregat;JED;agregat
agrikultur;JED;agriku
agronom;PVEF;agrono
agronomi;JED;agrono1
agropir;PVEF;agropi
aĝi;JED;agxi
aĝiot;JED;agxiot
ailant;PVEF;ailant
ajl;UV;ajl
ajn;UV;ajn
ajut;PVEF;ajut
aĵur;PVEF;ajxur
akaci;JED;akaci
akademi;JED;akadem
akant;JED;akant
akapar;JED;akapar
akar;UV;akar
akcel;UV;akcel
akcent;UV;akcent
akcept;UV;akcept
akcesor;JED;akceso
akci;JED;akci
akcident;JED;akcide
akcipitr;UV;akcipi
akile;PVEF;akile
akir;UV;akir
aklam;JED;aklam
aklimatiz;PVEF;aklimatiz
akn;UV;akn
akolit;JED;akolit
akompan;UV;akompa
akonit;JED;akonit
akordion;PVEF;akordi
akr;UV;akr
akre;PVEF;akre
akr;UV;akre
akredit;PVEF;akredi
akrid;UV;akrid
akrobat;JED;akroba
akromat;PVEF;akroma
akropol;PVEF;akropol
aks;UV;aks
aksel;JED;aksel
aksiom;JED;aksiom
akt;JED;akt
aktin;PVEF;aktin
aktini;PVEF;aktini
aktini;PVEF;aktinium
aktiv;JED;aktiv
aktor;JED;aktor
aktual;PVEF;aktual
akupunktur;PVEF;akupunktur
akurat;JED;akurat
akustik;JED;akusti
akuŝ;UV;akusx
akut;JED;akut
akuz;PVEF;akuz
akuzativ;UV;akuzat
akvafort;JED;akvafo
akvarel;JED;akvare
akvari;JED;akvari
akvatint;PVEF;akvati
akvifoliac;PVEF;akvifo1
akvilegi;JED;akvile
alabastr;JED;alabas
alarm;JED;alarm
alaŭd;UV;alauxd
alb;PVEF;alb
alban;JED;alban
albatros;PVEF;albatr
album;JED;album
albumen;JED;albume
albumin;PVEF;albumi
albuminuri;JED;albumi1
alburn;PVEF;alburn
alburn;PVEF;alburn1
alce;PVEF;alce
alcion;UV;alcion
alced;PVEF;alcion
alĉemil;PVEF;alcxem
ald;JED;ald
aldehid;PVEF;aldehi
ale;JED;ale
alegori;JED;alegor
alegr;PVEF;alegr
Aleksandr;UV;aleksandr
alen;JED;alen
aleŭrit;PVEF;aleuxrit
alez;PVEF;alez
alf;PVEF;alf
alf;PVEF;alf1
alfenid;JED;alfeni
alg;PVEF;alg
algebr;JED;algebr
Alĝeri;JED;algxeri
alĥemi;JED;alhxem
ali;UV;ali
alianc;PVEF;alianc
alibi;JED;alibi
aligator;JED;aligat
alikvant;PVEF;alikva
alikvot;PVEF;alikvo
aliment;PVEF;aliment
aliteraci;PVEF;aliter
aliz;PVEF;aliz
alk;UV;alk
alkad;PVEF;alkad
alkal;PVEF;alkal
alkohol;JED;alkoho
almanak;JED;almana
almenaŭ;UV;almena
almoz;UV;almoz
aln;UV;aln
alo;JED;alo
aloj;PVEF;aloj
alopati;JED;alopat
alopeci;PVEF;alopec
aloz;PVEF;aloz
alp;JED;alp
alpak;JED;alpak
alpinism;PVEF;alpinism
alpinist;PVEF;alpinist
alsin;PVEF;alsin
alt;UV;alt
altan;PVEF;altan
altar;UV;altar
altern;UV;altern
alternativ;JED;altern2
altruism;PVEF;altrui
aluat;PVEF;aluat
alud;UV;alud
alumet;UV;alumet
alumin;PVEF;alumin
alumini;JED;alumin1
alun;UV;alun
aluvi;JED;aluvi
alveol;PVEF;alveol
alvus;PVEF;alvus
amalgam;JED;amalga
amanit;PVEF;amanit
amar;PVEF;amar
amarant;PVEF;amaran
amator;JED;amator
amazon;PVEF;amazon
ambasador;JED;ambasa1
ambaŭ;UV;ambaux
ambici;JED;ambici
ambigu;PVEF;ambigu
ambl;JED;ambl
ambon;PVEF;ambon
ambos;UV;ambos
ambr;JED;ambr
ambrozi;JED;ambroz
ambulanc;JED;ambula
ameb;PVEF;ameb
amen;JED;amen
ament;PVEF;ament
Amerik;JED;amerik
ametist;JED;ametis
amfibi;UV;amfibi
amfibrak;PVEF;amfibr
amfiteatr;JED;amfite
amfor;JED;amfor
amid;PVEF;amid
amin;PVEF;amin
amnezi;PVEF;amnezi
amni;PVEF;amni
amoniak;UV;amonia
amonit;PVEF;amonit
amorf;JED;amorf
amortiz;JED;amorti
ampelops;PVEF;ampelo
ampleks;UV;amplek
ampol;PVEF;ampol
amput;JED;amput
amulet;JED;amulet
amuz;UV;amuz
anabaptism;PVEF;anabaptism
anabaptist;PVEF;anabaptist
anaerobi;PVEF;anaerobi
anafor;PVEF;anafor
anagal;JED;anagal
anagram;JED;anagra
anakoret;PVEF;anahxoret
anakardi;PVEF;anakar
anakolut;PVEF;anakolut
anakronism;JED;anakro
anal;PVEF;anal
analekt;PVEF;analekt
analfabet;PVEF;analfa
analgezi;PVEF;analgezi
analitik;JED;analit
analiz;JED;analiz
analog;PVEF;analog
analogi;JED;analog1
anamnez;PVEF;anamnez
ananas;UV;ananas
anarĥi;JED;anarhx
anas;UV;anas
anastigmat;PVEF;anasti
anatem;JED;anatem
anatomi;JED;anatom
anĉov;JED;ancxov
And;JED;and
Andaluzi;JED;andaluzi
andant;PVEF;andant
androgin;PVEF;androg
anekdot;JED;anekdo
aneks;JED;aneks
anelid;PVEF;anelid
anemi;PVEF;anemi
anemon;JED;anemon
aneŭrism;PVEF;aneuxrism
anfrakt;PVEF;anfrak
angelik;JED;angeli
angi;PVEF;angi
angil;UV;angil
angin;PVEF;angin
angl;JED;angl
anglikan;PVEF;anglikan
angor;PVEF;angor
angvis;PVEF;angvis
anĝel;UV;angxel
anĝelus;JED;angxel1
anhidr;JED;anhidr
anilin;JED;anilin
anim;UV;anim
animal;PVEF;animal
aniz;UV;aniz
anjon;PVEF;anjon
ankaŭ;UV;ankaux
ankiloz;JED;ankilo
ankoraŭ;UV;ankora
ankr;UV;ankr
anksi;PVEF;anksi
anomali;JED;anomal
anon;PVEF;anon
anonc;UV;anonc
anonim;JED;anonim
anormal;PVEF;anorma
ans;PVEF;ans
anser;UV;anser
anstataŭ;UV;anstat
ant;UV;ant
antaŭ;UV;antaux
antem;PVEF;antem
anten;JED;anten
anter;PVEF;anter
anticip;JED;antici
antidot;PVEF;antido
antifon;PVEF;antifo
antikrist;JED;antikr
antikv;UV;antikv
Antil;JED;antil
antilop;JED;antilo
antimon;UV;antimo
antinomi;JED;antino
antipirin;JED;antipi
antisemit;PVEF;antise
antiseps;JED;antise1
antitez;JED;antite
antologi;JED;antolo
antonomazi;PVEF;antonomazi
antracit;JED;antrac
antraks;JED;antrak
antropologi;JED;antrop2
antropometri;PVEF;antrop3
antropomorfism;PVEF;antrop4
Anunciaci;UV;anunci
anus;JED;anus
aort;JED;aort
apanaĝ;JED;apanag
aparat;JED;aparat
apart;UV;apart
apartament;JED;aparta
aparten;UV;aparte
apati;JED;apati
apelaci;JED;apelac
apenaŭ;UV;apenau
apendic;PVEF;apendi
apendicit;PVEF;apendi1
apepsi;PVEF;apepsi
aper;UV;aper
apertur;PVEF;apertu
apetit;JED;apetit
api;JED;api
apik;PVEF;apik
aplanat;PVEF;aplana
aplaŭd;UV;aplaux
aplik;JED;aplik
aplomb;JED;aplomb
apofiz;PVEF;apofiz
apoĝatur;PVEF;apogxa
apokop;PVEF;apokop
apokrif;JED;apokri
apolog;JED;apolog
apologi;JED;apolog1
apopleksi;JED;apople
apostat;JED;aposta
apostol;JED;aposto
apostrof;JED;apostr
apotek;JED;apotek
apotem;PVEF;apotem
apoteoz;JED;apoteo
apozici;JED;apozic
apr;UV;apr
apretur;PVEF;apretu
april;PVEF;april
apud;UV;apud
ara;PVEF;ara
arab;JED;arab
arabesk;JED;arabes
arak;JED;arak
arane;UV;arane
araŭkari;PVEF;arauxk
arb;UV;arb
arbalest;JED;arbale
arbitr;UV;arbitr
arbitraci;JED;arbitr1
arbut;PVEF;arbut
arĉ;UV;arcx
arde;UV;arde
arek;PVEF;arek
aren;UV;aren
areometr;JED;areome
arest;UV;arest
argan;PVEF;argan
argil;UV;argil
argon;JED;argon
argonaŭt;PVEF;argona
argument;UV;argume
arĝent;UV;argxen
arĥaik;JED;arhxaik
arkaik;PVEF;arhxaik
arĥaism;JED;arhxaism
arkaism;PVEF;arhxaism
arke;JED;arhxe
arkitekt;PVEF;arhxitekt
arĥitektur;UV;arhxitektur
arkitektur;PVEF;arhxitektur
arĥiv;JED;arhxiv
arkiv;PVEF;arhxiv
ari;JED;ari
ariergard;PVEF;arierg
arist;PVEF;arist
aristokrat;JED;aristo
aritmetik;JED;aritme
ark;UV;ark
arkad;JED;arkad
arke;JED;arke
arkeologi;PVEF;arkeol1
arĥeologi;JED;arkeol1
arkeopterik;PVEF;arkeop
arkiduk;PVEF;arkidu
arkimandrit;PVEF;arkimandrit
arkipelag;PVEF;arkipe
arĥipelag;JED;arkipe
arleken;UV;arleke
arm;UV;arm
armatur;PVEF;armatu
arme;JED;arme
armen;JED;armen
armoraci;PVEF;armoraci
arnik;JED;arnik
arob;PVEF;arob
arogant;UV;arogan
arom;JED;arom
aromat;PVEF;aromat
arorut;JED;arorut
arpeĝ;JED;arpegx
arsen;PVEF;arsen
arsenal;PVEF;arsena
arsenik;UV;arseni
arŝin;JED;arsxin
art;UV;art
artemizi;JED;artemi
arteri;JED;arteri
artez;JED;artez
artifik;UV;artifi
artik;UV;artik
artikl;PVEF;artikl
artikol;UV;artiko
artileri;JED;artile
artiŝok;UV;artisx
artrit;UV;artrit
artropod;PVEF;artropod
arum;PVEF;arum
asafetid;JED;asafet
asbest;JED;asbest
asekur;UV;asekur
asert;JED;asert
asesor;JED;asesor
asfalt;JED;asfalt
asfiksi;JED;asfiks
asfodel;PVEF;asfode
asign;UV;asign
asimil;JED;asimil
asimptot;PVEF;asimpt
asist;JED;asist
asiz;PVEF;asiz
askarid;JED;askari
asket;JED;asket
asklepiad;JED;asklep
asklepiad;JED;asklep1
asonanc;JED;asonan
asparag;UV;aspara
aspekt;JED;aspekt
asperg;JED;asperg
asperul;PVEF;asperu
aspid;UV;aspid
aspir;JED;aspir
astak;PVEF;astak
asteni;PVEF;asteni
aster;PVEF;aster
asteri;PVEF;asteri
astigmat;PVEF;astigm
astm;JED;astm
astr;JED;astr
astragal;PVEF;astrag
astrakan;PVEF;astrak
astrolab;PVEF;astrol
astrolog;JED;astrol1
astrologi;JED;astrol2
astronom;PVEF;astron
astronomi;JED;astron1
atak;UV;atak
ataksi;PVEF;ataksi
atavism;JED;atavis
ateism;JED;ateism
ateist;JED;ateist
atest;UV;atest
ating;UV;ating
atlas;JED;atlas
atlas;JED;atlas1
atlet;JED;atlet
atletik;PVEF;atletik
atmosfer;JED;atmosf
atol;PVEF;atol
atom;JED;atom
atoni;JED;atoni
atrepsi;PVEF;atreps
atribut;JED;atribu1
atripl;UV;atripl
atrofi;JED;atrofi
atropin;PVEF;atropi
atut;UV;atut
aŭd;UV;auxd
aŭdienc;JED;auxdie
aŭditori;JED;auxdit
aŭgur;JED;auxgur
aŭgust;PVEF;auxgus
Aŭgust;UV;auxgus1
aŭkci;JED;auxkci
aŭl;PVEF;auxl
aŭreol;JED;auxreo
aŭrikul;PVEF;auxrik1
aŭrikul;PVEF;auxrik2
aŭror;PVEF;auxror
aŭskult;UV;auxsku
aŭspici;JED;auxspi
aŭstr;JED;auxstr
Aŭstrali;JED;auxstr1
aŭtentik;JED;auxten
aŭtent;PVEF;auxten
aŭtobiografi;JED;auxtob
aŭtodafe;PVEF;auxtod
aŭtodidakt;JED;auxtod1
aŭtofagi;PVEF;auxtofagi
aŭtograf;JED;auxtog
aŭtografi;JED;auxtog1
aŭtokrat;JED;auxtok
aŭtokrati;JED;auxtok1
aŭtoklav;PVEF;auxtoklav
aŭtomat;JED;auxtom
aŭtomobil;JED;auxtom1
aŭtonom;PVEF;auxton
aŭtonomi;PVEF;auxton1
aŭtopsi;PVEF;auxtopsi
aŭtor;JED;auxtor
aŭtoritat;JED;auxtor1
aŭtun;UV;auxtun
avanc;PVEF;avanc
avangard;PVEF;avanga
avel;UV;avel
aven;UV;aven
aventur;UV;aventu
averi;PVEF;averi
avert;UV;avert
avid;UV;avid
avis;PVEF;avis
aviz;UV;aviz
azale;PVEF;azale
azar;PVEF;azar
azen;UV;azen
Azi;JED;azi
azil;JED;azil
azimut;PVEF;azimut
azot;UV;azot
azurit;PVEF;azurit
baba;PVEF;baba
babil;UV;babil
babirus;PVEF;babiru
babord;JED;babord
bacil;JED;bacil
bagatel;UV;bagate
bajonet;UV;bajone
bak;UV;bak
bakarat;PVEF;bakarat
bakŝiŝ;PVEF;baksxisx
bakteri;JED;bakter
bakteriologi;PVEF;bakteriologi
bal;JED;bal
bala;UV;bala
balan;PVEF;balan
balan;PVEF;balan1
balancel;PVEF;balanc
balanc;UV;balanc1
balbut;UV;balbut
baldaken;UV;baldak
baldaŭ;UV;baldau
balen;UV;balen
balet;JED;balet
balg;PVEF;balg
balist;PVEF;balist
balistik;JED;balist1
balon;JED;balon
balt;PVEF;balt
balte;PVEF;balte
balustr;PVEF;balust
balustrad;UV;balust1
balzamin;JED;balzam1
ban;UV;ban
banal;PVEF;banal
banan;JED;banan
band;UV;band
bandaĝ;JED;bandag
banderol;JED;bander
bandit;JED;bandit
banĝ;PVEF;bangx
banjan;PVEF;banjan
bank;JED;bank
banked;PVEF;banked
bankier;PVEF;bankie
bankrot;JED;bankro
bant;UV;bant
baobab;PVEF;baobab
bapt;UV;bapt
bar;UV;bar1
barak;JED;barak
barb;UV;barb
barbar;JED;barbar
barbarism;JED;barbar1
barbir;UV;barbir
barĉ;UV;barcx
bard;PVEF;bard
bareĝ;PVEF;baregx
barelief;PVEF;bareli
barem;PVEF;barem
barĝ;PVEF;bargx
barier;JED;barier
barikad;JED;barika
barit;PVEF;barit
bariton;JED;barito
bark;UV;bark
barkarol;PVEF;barkar
barograf;PVEF;barogr
barok;PVEF;barok
barometr;JED;barome
baron;JED;baron
baroskop;PVEF;barosk
bas;JED;bas
basbal;PVEF;basbal
bast;UV;bast
bastard;JED;bastar
bastion;UV;bastio
baston;UV;baston
baŝ;PVEF;basx
baŝkir;PVEF;basxkir
baŝlik;JED;basxlik
bat;UV;bat
bat;UV;bat1
batalion;JED;batali
batat;PVEF;batat
patat;PVEF;batat
bateri;JED;bateri
batist;JED;batist
batrak;PVEF;batrak
baŭdruĉ;PVEF;bauxdr
baŭm;PVEF;bauxm
bavar;JED;bavar
baz;JED;baz
bazalt;JED;bazalt
bazar;UV;bazar
bazilik;JED;bazili
bazilisk;JED;bazili1
bazili;PVEF;bazili2
beat;PVEF;beat
beduen;JED;beduen
begoni;PVEF;begoni
bej;PVEF;bej
bej;PVEF;bej1
bek;UV;bek
bekvadrat;PVEF;bekvad
bel;UV;bel1
beladon;UV;belado
beletristik;JED;beletr1
belg;JED;belg
belveder;PVEF;belved
bemol;PVEF;bemol
bend;PVEF;bend
benefic;JED;benefi
bengal;PVEF;bengal1
benk;UV;benk
benzin;JED;benzin
benzo;PVEF;benzo
benzol;JED;benzol
ber;UV;ber
berberis;PVEF;berber
berber;JED;berber1
beret;PVEF;beret
bergamot;PVEF;bergam
beriber;PVEF;beribe
berili;JED;berili
berserk;PVEF;berserk
best;UV;best
bet;UV;bet
bet;UV;bet1
betel;PVEF;betel
beton;PVEF;beton
betonik;PVEF;betoni
betul;UV;betul
bevel;PVEF;bevel
bezon;UV;bezon
Bibli;JED;bibli
bibliografi;JED;biblio
bibliotek;JED;biblio1
bibliofil;PVEF;bibliofil
biceps;PVEF;biceps
bien;UV;bien
bier;UV;bier
bifstek;JED;bifste
bigami;JED;bigami
bigot;JED;bigot
bil;JED;bil
bilanc;JED;bilanc
bilbok;PVEF;bilbok
bild;JED;bild
bilet;PVEF;bilet
bilĝ;PVEF;bilgx
bilion;JED;bilion
bimetalism;PVEF;bimeta
bind;UV;bind
binokl;JED;binokl
binom;PVEF;binom
biografi;JED;biogra1
biologi;JED;biolog1
bir;PVEF;bir
bird;UV;bird
biret;JED;biret
bis;JED;bis
bismut;UV;bismut
bistort;PVEF;bistort
bistr;JED;bistr
bisturi;JED;bistur
bit;PVEF;bit
bit;PVEF;bit1
bitum;JED;bitum
bivak;JED;bivak
bizon;PVEF;bizon
blag;PVEF;blag
blank;UV;blank
blasfem;JED;blasfe
blat;UV;blat
blaz;PVEF;blaz
blazon;JED;blazon
blefarit;PVEF;blefarit
blend;JED;blend
blend;JED;blend1
blenoragi;PVEF;blenor
blenore;PVEF;blenor1
blind;UV;blind
blit;PVEF;blit
blok;JED;blok
blond;UV;blond
blov;UV;blov
blu;UV;blu
bluf;PVEF;bluf
bluz;JED;bluz
boa;UV;boa
board;PVEF;board
boat;UV;boat
bobel;PVEF;bobel
boben;UV;boben
bohem;JED;bohem
bojar;PVEF;bojar
bojkot;JED;bojkot
bok;PVEF;bok
boks;JED;boks
bol;UV;bol
bolard;PVEF;bolard
boler;PVEF;boler
boler;PVEF;boler1
bolid;PVEF;bolid
bolus;PVEF;bolus
bomb;JED;bomb
bombast;PVEF;bombas
bombazin;PVEF;bombazin
bombicil;PVEF;bombicil
bombiks;PVEF;bombik
bombon;UV;bombon
bon;UV;bon
bonifik;PVEF;bonifik
bonz;PVEF;bonz
bor;UV;bor
bor;UV;bor1
borag;PVEF;borag
boraks;UV;boraks
borborigm;PVEF;borborigm
bordel;PVEF;bordel
border;UV;border
bors;UV;bors
bosk;JED;bosk
boston;JED;boston
boston;JED;boston1
bot;UV;bot
botanik;JED;botani
botaŭr;PVEF;botaux
botel;UV;botel
bov;UV;bov
bovl;PVEF;bovl
bracelet;JED;bracel
bradip;PVEF;bradip
brakicefal;PVEF;brahxicefal
brajl;PVEF;brajl1
brakte;PVEF;brakte
bram;UV;bram
bram;UV;bram1
braman;JED;braman
bran;UV;bran
branĉ;UV;brancx
brand;UV;brand
brank;UV;brank
brankard;PVEF;branka
bras;JED;bras
breĉ;JED;brecx
bred;PVEF;bred
brek;PVEF;brek
brelok;PVEF;brelok
brems;PVEF;brems
bret;UV;bret
breton;JED;breton
brig;PVEF;brig
brigad;JED;brigad
briĝ;PVEF;brigx
briliant;UV;brilia
brit;JED;brit
briz;PVEF;briz
broĉ;JED;brocx
brod;UV;brod
brokant;JED;brokan
brokol;PVEF;brokol
brom;JED;brom
bronk;JED;bronk
bronkit;JED;bronki
bronz;UV;bronz
bros;UV;bros
broŝur;JED;brosxu
brov;UV;brov
bru;UV;bru
brun;UV;brun
brust;UV;brust
brut;UV;brut
brutal;PVEF;brutal
bub;UV;bub
bubal;UV;bubal
bubon;PVEF;bubon
bucer;PVEF;bucer
buĉ;UV;bucx
bud;UV;bud
budd;PVEF;buda
buduar;PVEF;buduar
buf;UV;buf
bufed;UV;bufed
bufed;UV;bufed1
bufr;PVEF;bufr
bugi;PVEF;bugi
budĝet;JED;bugxet
buk;UV;buk
buked;UV;buked
bukl;UV;bukl
bukolik;PVEF;bukolik
buks;JED;buks
bul;UV;bul
bulb;UV;bulb
buldog;PVEF;buldog
bulen;PVEF;bulen
bulgar;JED;bulgar
bulimi;PVEF;bulimi
buljon;UV;buljon
bulk;UV;bulk
bulvard;JED;bulvar
bum;PVEF;bum
bum;PVEF;bum1
bumerang;PVEF;bumerang
burd;UV;burd
burg;PVEF;burg
burgund;PVEF;burgund
burĝ;UV;burgx
burĝon;UV;burgxo
burk;PVEF;burk
burlesk;JED;burles
burnus;JED;burnus
burokrat;PVEF;burokr
burs;PVEF;burs
bust;JED;bust
buŝel;UV;busxel
bute;PVEF;bute
buter;UV;buter
butik;UV;butik
buton;UV;buton
car;JED;car
cedr;UV;cedr
cedrat;PVEF;cedrat
cefalopod;PVEF;cefalo
cejan;UV;cejan
cekum;PVEF;cekum
cel;UV;cel
celadon;PVEF;celadon
celeri;JED;celeri
celibat;PVEF;celibat
celoidin;PVEF;celoid
celuloid;JED;celulo
celuloz;JED;celulo1
cembr;JED;cembr
cement;UV;cement
cend;JED;cend
cenoman;PVEF;cenoma
cenotaf;PVEF;cenota
cens;PVEF;cens
centaŭr;PVEF;centau
centaŭre;PVEF;centau1
centav;JED;centav
centezimal;JED;centez
centiar;PVEF;centia
centigram;JED;centig
centilitr;JED;centil
centim;JED;centim
centimetr;JED;centim1
centr;JED;centr
centraliz;JED;centra
centrifug;PVEF;centri
centripet;PVEF;centri1
centuri;PVEF;centuri
cenzur;JED;cenzur
cerast;PVEF;cerast
cereal;PVEF;cereal
cerebel;PVEF;cerebe
cerefoli;PVEF;cerefo
cerezin;JED;cerezi
ceri;JED;ceri
cert;UV;cert
cerumen;PVEF;cerume
ceruz;PVEF;ceruz
cerv;UV;cerv
cervik;PVEF;cervik
ceter;UV;ceter
cetoni;PVEF;cetoni
cezi;JED;cezi
cezur;PVEF;cezur
cian;PVEF;cian
cibet;JED;cibet
cibori;PVEF;cibori
cicer;PVEF;cicer
cidoni;JED;cidoni
cidr;JED;cidr
cifer;UV;cifer
cigan;JED;cigan
cigar;UV;cigar
cigared;UV;cigare
cign;UV;cign
cikad;JED;cikad
cikatr;UV;cikatr
ciklamen;PVEF;ciklam
cikloid;PVEF;cikloi
ciklon;JED;ciklon
ciklop;JED;ciklop
cikoni;UV;cikoni
cikori;UV;cikori
cikut;JED;cikut
cili;PVEF;cili
cilindr;JED;cilind
cim;UV;cim
cimbal;UV;cimbal
cinabr;UV;cinabr
cinam;UV;cinam
ciper;PVEF;ciper1
cipres;UV;cipres
ciprin;PVEF;ciprin
cir;UV;cir
cirk;JED;cirk
cirkel;UV;cirkel
cirkl;JED;cirkl
cirkonferenc;PVEF;cirkon
cirkonstanc;UV;cirkon1
cirkul;JED;cirkul
cirkumcid;PVEF;cirkum
cirkumfleks;JED;cirkum1
cirsi;PVEF;cirsi
cirus;PVEF;cirus
cis;PVEF;cis
cisoid;PVEF;cisoid
cistern;JED;cister
cit;UV;cit
citadel;JED;citade
citiz;PVEF;citiz
citr;UV;citr
citron;UV;citron
civil;JED;civil
civilizaci;JED;civili1
civit;PVEF;civit
col;UV;col
ĉak;PVEF;cxak
ĉam;UV;cxam
ĉambelan;UV;cxambe
ĉambr;UV;cxambr
ĉampan;UV;cxampa
ĉampion;PVEF;cxampi
ĉan;UV;cxan
ĉap;UV;cxap
ĉapel;UV;cxapel
ĉapitr;UV;cxapit
ĉar;UV;cxar
ĉar;UV;cxar1
ĉarlatan;UV;cxarla
ĉarm;UV;cxarm
ĉarnir;UV;cxarni
ĉarpent;UV;cxarpe
ĉarpi;UV;cxarpi
ĉart;PVEF;cxart
ĉas;UV;cxas
ĉasi;PVEF;cxasi
ĉast;UV;cxast
ĉef;UV;cxef
ĉek;JED;cxek
ĉel;UV;cxel
ĉerk;UV;cxerk
ĉerkes;PVEF;cxerkes
ĉeval;UV;cxeval
ĉia;UV;cxia
ĉial;JED;cxial
ĉiam;UV;cxiam
ĉie;UV;cxie
ĉiel;UV;cxiel
ĉiel;UV;cxiel1
ĉies;JED;cxies
ĉif;UV;cxif
ĉifon;UV;cxifon
ĉikan;UV;cxikan
ĉimpanz;PVEF;cximpa
ĉio;UV;cxio
ĉiom;JED;cxiom
ĉir;PVEF;cxir
ĉirkaŭ;UV;cxirka
ĉiu;UV;cxiu
ĉokolad;UV;cxokol
ĉot;PVEF;cxot
dafn;PVEF;dafn
dagerotip;PVEF;dagerotip
daktil;UV;daktil
daktil;UV;daktil1
dali;PVEF;dali
daltonism;PVEF;dalton
damask;UV;damask
damasken;PVEF;damask1
damn;PVEF;damn
dan;JED;dan
danc;UV;danc
danĝer;UV;dangxe
dartr;PVEF;dartr
dat;UV;dat
dativ;UV;dativ
datur;UV;datur
daŭb;PVEF;dauxb
daŭr;UV;dauxr
dazip;PVEF;dazip
debat;JED;debat
debet;JED;debet
debit;JED;debit
dec;UV;dec
decembr;PVEF;decemb
decidu;PVEF;decidu
decigram;PVEF;decigr
decilitr;JED;decili
decimetr;JED;decime
deĉifr;UV;decxif
dediĉ;UV;dedicx
defend;UV;defend
defensiv;PVEF;defens
deficit;JED;defici
defil;PVEF;defil
definitiv;JED;defini
degel;UV;degel
degener;UV;degene
degrad;UV;degrad
dehisk;PVEF;dehisk
deism;PVEF;deism
deĵor;UV;dejxor
dek;UV;dek
dekad;PVEF;dekad
dekadenc;JED;dekade
dekagram;JED;dekagr
dekalitr;PVEF;dekali
dekalog;PVEF;dekalo
dekametr;JED;dekame
dekan;JED;dekan
dekant;PVEF;dekant
deklam;JED;deklam
deklar;JED;deklar
deklaraci;JED;deklar1
deklinaci;UV;deklin
dekliv;UV;dekliv
dekokt;PVEF;dekokt
dekolt;PVEF;dekolt
dekstr;UV;dekstr
dekstrin;PVEF;dekstr1
delegaci;JED;delega
delfen;UV;delfen
delfini;PVEF;delfin
delic;PVEF;delic
delikat;UV;delika
delkreder;PVEF;delkre
delt;JED;delt
demagog;JED;demago
demagogi;PVEF;demago1
demarkaci;PVEF;demarkaci
dement;PVEF;dement
demografi;PVEF;demografi
demokrat;JED;demokr
demonologi;PVEF;demonologi
demoraliz;PVEF;demoraliz
denar;UV;denar
denominator;PVEF;denomi
dens;UV;dens
denunc;UV;denunc
depeŝ;JED;depesx
depon;JED;depon
depot;PVEF;depot
deprim;PVEF;deprim
deriv;JED;deriv
derm;PVEF;derm
dermatologi;PVEF;dermat1
dermatoz;PVEF;dermat2
derviŝ;PVEF;dervisx
des;UV;des
desegn;UV;desegn
desert;JED;desert
desinfekt;JED;desinf
desmodi;PVEF;desmod
despot;JED;despot
destin;JED;destin
detektiv;JED;detekt1
devi;JED;devi
deviz;UV;deviz
deviz;UV;deviz1
devon;PVEF;devon
devoni;PVEF;devon
dezert;UV;dezert
dezir;UV;dezir
diabet;JED;diabet
diabl;UV;diabl
diadem;JED;diadem
diafan;JED;diafan
diafragm;JED;diafra
diagnoz;JED;diagno
