#kap	mrk	lng	trd	ind
-j	j.0	en	ending to mark the plural in Esperanto	plural
-j	j.0	de		Pluralendung
-j	j.0	fr	marque du pluriel	pluriel
-j	j.0.GRA	de		Pluralendung
-j	j.0.GRA	fr	marque du pluriel	pluriel
-j	j.0.GRA	en	ending to mark the plural in Esperanto	plural
jo	j1.0	NULL	NULL	NULL
jo	j1.0.konsonanto	fr	j (lettre)	j
jo	j1.0.konsonanto	fr		année
jo	j1.0.konsonanto	fr		Joule
-j	j2.0	en	-y (gender-neutral suffix of endearment)	-y
-j	j2.0.sufikso	en	-y (gender-neutral suffix of endearment)	-y
ja	ja.0	fr		effectivement
ja	ja.0	fr		certes
ja	ja.0	en	after all (informal)	after all
ja	ja.0	en		decidedly
ja	ja.0	en		surely
ja	ja.0	fr	bien (effectivement)	bien
ja	ja.0	en		indeed
ja	ja.0	fr		en fait
ja	ja.0	fr	il est vrai que	vrai
ja	ja.0.interj	fr		effectivement
ja	ja.0.interj	fr		certes
ja	ja.0.interj	en	after all (informal)	after all
ja	ja.0.interj	en		decidedly
ja	ja.0.interj	en		surely
ja	ja.0.interj	fr	bien (effectivement)	bien
ja	ja.0.interj	en		indeed
ja	ja.0.interj	fr		en fait
ja	ja.0.interj	fr	il est vrai que	vrai
ja	ja.0.konj	fr		certes
ja	ja.0.konj	en	after all (informal)	after all
ja	ja.0.konj	en		decidedly
ja	ja.0.konj	en		surely
ja	ja.0.konj	fr	bien (effectivement)	bien
ja	ja.0.konj	en		indeed
ja	ja.0.konj	fr		en fait
ja	ja.0.konj	de		ja
ja	ja.0.konj	fr	il est vrai que	vrai
ja	ja.0.konj	fr		effectivement
ja	ja.0.sed	fr		certes
ja	ja.0.sed	en	after all (informal)	after all
ja	ja.0.sed	en		decidedly
ja	ja.0.sed	en		surely
ja	ja.0.sed	fr	bien (effectivement)	bien
ja	ja.0.sed	en		indeed
ja	ja.0.sed	fr		en fait
ja	ja.0.sed	de		zwar
ja	ja.0.sed	fr	il est vrai que	vrai
ja	ja.0.sed	fr		effectivement
hiacinto	jacint.0o	fr		hyacinthe
jacinto	jacint.0o	fr		hyacinthe
hiacinto	jacint.0o	de		Jacinth
jacinto	jacint.0o	de		Jacinth
hiacinto	jacint.0o	de		Hyazinth
jacinto	jacint.0o	de		Hyazinth
hiacinto	jacint.0o	en		hyacinth
jacinto	jacint.0o	en		hyacinth
hiacinto	jacint.0o.MIN	de		Jacinth
jacinto	jacint.0o.MIN	de		Jacinth
hiacinto	jacint.0o.MIN	fr		hyacinthe
jacinto	jacint.0o.MIN	fr		hyacinthe
hiacinto	jacint.0o.MIN	de		Hyazinth
jacinto	jacint.0o.MIN	de		Hyazinth
hiacinto	jacint.0o.MIN	en		hyacinth
jacinto	jacint.0o.MIN	en		hyacinth
jado	jad.0o	fr		jade
jado	jad.0o	en		jade
jado	jad.0o	de		Jade
jado	jad.0o.MIN	fr		jade
jado	jad.0o.MIN	en		jade
jado	jad.0o.MIN	de		Jade
Jafo	jaf.0o	de		Jaffa
Jafo	jaf.0o	fr		Jaffa
Jafo	jaf.0o	en		Jaffa
jaguaro	jaguar.0o	fr		jaguar
jaguaro	jaguar.0o	en		jaguar
jaguaro	jaguar.0o	de		Jaguar
jogurto	jahurt.0o	fr		yogourt
jahurto	jahurt.0o	fr		yogourt
jogurto	jahurt.0o	fr		yoghourt
jahurto	jahurt.0o	fr		yoghourt
jogurto	jahurt.0o	fr		yaourt
jahurto	jahurt.0o	fr		yaourt
jogurto	jahurt.0o	en		yogurt
jahurto	jahurt.0o	en		yogurt
jogurto	jahurt.0o	de		Joghurt
jahurto	jahurt.0o	de		Joghurt
jakto	jahxt.0o	fr		yacht
jaĥto	jahxt.0o	fr		yacht
jakto	jahxt.0o	en		yacht
jaĥto	jahxt.0o	en		yacht
jakto	jahxt.0o	de		Jacht
jaĥto	jahxt.0o	de		Jacht
jaketo	jak.0eto	en		jacket
jaketo	jak.0eto.TEKS	en		jacket
jaketo	jak.0eto.TEKS	fr		pourpoint
jaketo	jak.0eto.TEKS	fr		blouson
jaketo	jak.0eto.TEKS	fr	veste (courte)	veste
jaketo	jak.0eto.TIP	en		jacket
jaketo	jak.0eto.TIP	fr	couverture (jaquette)	couverture
jaketo	jak.0eto.TIP	fr	jaquette (de livre)	jaquette
jako	jak.0o	fr		veston
jako	jak.0o	fr	veste (d'homme)	veste
jako	jak.0o	en		jacket
jako	jak.0o	de		Sakko
jako	jak.0o	de		Jackett
jako	jak.0o	de		Jacke
jako	jak.0o.TEKS	fr	veste (d'homme)	veste
jako	jak.0o.TEKS	en		jacket
jako	jak.0o.TEKS	de		Sakko
jako	jak.0o.TEKS	de		Jackett
jako	jak.0o.TEKS	de		Jacke
jako	jak.0o.TEKS	fr		veston
trikita jako	jak.trikita_0o	fr		cardigan
trikita jako	jak.trikita_0o	en		cardigan
trikita jako	jak.trikita_0o	de		Strickjacke
Jakob	jakob.0o	fr		Jacques
Jakob	jakob.0o	fr		Jacob
Jakobo	jakob.0o	fr		Jacques
Jakobo	jakob.0o	fr		Jacob
Jakob	jakob.0o	de		Jakob
Jakobo	jakob.0o	de		Jakob
Jakob	jakob.0o.BIB	fr		Jacques
Jakob	jakob.0o.BIB	fr		Jacob
Jakobo	jakob.0o.BIB	fr		Jacques
Jakobo	jakob.0o.BIB	fr		Jacob
Jakob	jakob.0o.BIB	de		Jakob
Jakobo	jakob.0o.BIB	de		Jakob
Jakob	jakob.0o.NOM	fr		Jacques
Jakobo	jakob.0o.NOM	fr		Jacques
Jakob	jakob.0o.NOM	fr		Jacob
Jakob	jakob.0o.NOM	de		Jakob
Jakobo	jakob.0o.NOM	fr		Jacob
Jakobo	jakob.0o.NOM	de		Jakob
jakobeno	jakobe.0o	fr	jacobin (subst., politique)	jacobin
jakobeno	jakobe.0o	de		Jakobiner
jakobeno	jakobe.0o	en		jacobin
jakobeno	jakobe.0o.POL	fr	jacobin (subst., politique)	jacobin
jakobeno	jakobe.0o.POL	de		Jakobiner
jakobeno	jakobe.0o.POL	en		jacobin
Jakobio	jakobi.0o	de		Jacobi
Jakobio	jakobi.0o	en		Jacobi
Jakobio	jakobi.0o	fr		Jacobi
jakobia	jakobi.j0a	fr	jacobien (adj.)	jacobien
jakobia	jakobi.j0a	en		Jacobian
jakobia	jakobi.j0a	de		Jacobisch
jakobiano	jakobi1.0o	fr	jacobien (subst.)	jacobien
jakobiano	jakobi1.0o	fr		déterminant jacobien
jakobiano	jakobi1.0o	en		Jacobian
jakobiano	jakobi1.0o	en	Jacobian determinant	determinant
jakobiano	jakobi1.0o	de	Jacobische Determinante	Determinante
jakvujo	jakv.0arbo	fr		jaquier
jakvarbo	jakv.0arbo	fr		jaquier
jakvujo	jakv.0arbo	fr		jacquier
jakvarbo	jakv.0arbo	fr		jacquier
jakvujo	jakv.0arbo	de		Jackfruchtbaum
jakvarbo	jakv.0arbo	de		Jackfruchtbaum
jakvujo	jakv.0arbo.BOT	fr		jaquier
jakvarbo	jakv.0arbo.BOT	fr		jaquier
jakvujo	jakv.0arbo.BOT	fr		jacquier
jakvarbo	jakv.0arbo.BOT	fr		jacquier
jakvujo	jakv.0arbo.BOT	de		Jackfruchtbaum
jakvarbo	jakv.0arbo.BOT	de		Jackfruchtbaum
jakvo	jakv.0o	fr	jaque (fruit)	jaque
jakvo	jakv.0o	fr	jacque (fruit)	jacque
jakvo	jakv.0o	en		jackfruit
jakvo	jakv.0o.KUI	fr	jaque (fruit)	jaque
jakvo	jakv.0o.KUI	fr	jacque (fruit)	jacque
jakvo	jakv.0o.KUI	en		jackfruit
Jalto	jalt.0o	NULL	NULL	NULL
Jalto	jalt.0o.urbo	fr		Yalta
Jalto	jalt.0o.urbo	en		Yalta
Jalto	jalt.0o.urbo	de		Jalta
jam	jam.0	fr		déjà
jam	jam.0	de		bereits
jam	jam.0	de		schon
jam	jam.0.antau_nun	fr		déjà
jam	jam.0.antau_nun	de		bereits
jam	jam.0.antau_nun	de		schon
jam	jam.0.antau_nun	en		up to now
jam	jam.0.antau_nun	en		before now
jam	jam.0.antau_nun	en		by now
jam	jam.0.antau_nun	en		already
jam	jam.0.antau_tiam	fr		déjà
jam	jam.0.antau_tiam	de		bereits
jam	jam.0.antau_tiam	de		schon
jam	jam.0.antau_tiam	en		beforehand
jam	jam.0.antau_tiam	en		already
jam	jam.0.antau_tiam	en		before then
jam	jam.0.de_nun	en		already
jam	jam.0.de_nun	fr		déjà
jam	jam.0.de_nun	de		bereits
jam	jam.0.de_nun	de		schon
jam	jam.0.de_nun	en		as of now
jam	jam.0.de_tiam	fr		déjà
jam	jam.0.de_tiam	de		bereits
jam	jam.0.de_tiam	de		schon
jam	jam.0.de_tiam	en		already
jam	jam.0.de_tiam	en		yet
jam	jam.0.de_tiam	en		by this time
jam	jam.0.de_tiam	en		by then
jam	jam.0.pli_frue	fr		déjà
jam	jam.0.pli_frue	de		bereits
jam	jam.0.pli_frue	de		schon
jam	jam.0.pli_frue	en		already
jam	jam.0.pli_frue	en		so early
jam	jam.0.pli_frue	en		so soon
jama	jam.0a	en		present
jama	jam.0a	en		existing
jama	jam.0a	de		bisheriger
jama	jam.0a	de		bestehende
Jamao	jama.0o	fr		Yama
Jamao	jama.0o	de	Yama (Todesgott)	Yama
Jamao	jama.0o.HIN	fr		Yama
Jamao	jama.0o.HIN	de	Yama (Todesgott)	Yama
Jamajko	jamajk.0o	fr		Jamaïque
Jamajko	jamajk.0o	en		Jamaica
Jamajko	jamajk.0o	de		Jamaika
Jamajko	jamajk.0o.GEOG	fr		Jamaïque
Jamajko	jamajk.0o.GEOG	en		Jamaica
Jamajko	jamajk.0o.GEOG	de		Jamaika
Jamajko	jamajk.0o.sxtato	fr		Jamaïque
Jamajko	jamajk.0o.sxtato	en		Jamaica
Jamajko	jamajk.0o.sxtato	de		Jamaika
jambo	jamb.0o	fr		ïambe
jambo	jamb.0o	fr		iambe
jambo	jamb.0o	en		iamb
jambo	jamb.0o	de		Jambus
jambo	jamb.0o	de		Jambe
ĥorjambo	jamb.hxor0o	fr		chorïambe
ĥorjambo	jamb.hxor0o	en		choriamb
Jamusukro	jamusukr.0o	de		Yamoussoukro
Jamusukro	jamusukr.0o	en		Yamoussoukro
Jangzio	jangzi.0o	fr		Yangzi jiang
Jangzio	jangzi.0o	fr		Yang-tseu-kiang
Jangzio	jangzi.0o	fr		Chang jiang
Jangzio	jangzi.0o	en		Chang Jiang
Jangzio	jangzi.0o	en		Yangtze Kiang
Jangzio	jangzi.0o	de		Jangtse-Fluss
Jangzio	jangzi.0o	de		Jangtsekiang
janiĉaro	janicx.0o	fr		janissaire
janiĉaro	janicx.0o	de		Janitschare
jankio	janki.0o	fr		yanquee
jankio	janki.0o	fr		yanqui
jankio	janki.0o.ETN	fr		yanqui
jankio	janki.0o.ETN	fr		yanquee
jansenano	jansen.0ano	fr		janséniste
jansenano	jansen.0ano.KAT	fr		janséniste
jansenismo	jansen.0ismo	en		jansenism
jansenismo	jansen.0ismo	de		Jansenismus
jansenismo	jansen.0ismo	fr		jansénisme
jansenismo	jansen.0ismo.KAT	de		Jansenismus
jansenismo	jansen.0ismo.KAT	fr		jansénisme
jansenismo	jansen.0ismo.KAT	en		jansenism
jansenisto	jansen.0isto	fr		janséniste
jansenisto	jansen.0isto.KAT	fr		janséniste
Janseno	jansen.0o	fr	Cornelius Jansen	Jansen
Janseno	jansen.0o.PERS	fr	Cornelius Jansen	Jansen
januara	januar.0a	fr	de janvier	janvier
japanesko	japanesk.0o	fr		poème à la manière japonaise
japanesko	japanesk.0o	fr		japonaiserie
japanesko	japanesk.0o.POE	fr		poème à la manière japonaise
japanesko	japanesk.0o.POE	fr		japonaiserie
centjaro	jar.cent0o	de		Jahrhundert
centjaro	jar.cent0o.KAL	de		Jahrhundert
ĉiujara	jar.cxiu0a	fr		annuel
ĉiujara	jar.cxiu0a	en		annual
ĉiujara	jar.cxiu0a	de		jährlich
ĉiujara	jar.cxiu0a.KAL	fr		annuel
ĉiujara	jar.cxiu0a.KAL	en		annual
ĉiujara	jar.cxiu0a.KAL	de		jährlich
ĉiudujara	jar.cxiudu0a	fr		bisannuel
ĉiudujara	jar.cxiudu0a.KAL	fr		bisannuel
dekjaro	jar.dek0o	NULL	NULL	NULL
dekjaro	jar.dek0o.KAL	NULL	NULL	NULL
dekkelkjarulo	jar.dekkelk0ulo	en		teenager
dekkelkjarulo	jar.dekkelk0ulo.KOMUNE	en		teenager
duonjaro	jar.duon0o	fr		semestre
duonjaro	jar.duon0o	de		Halbjahr
duonjaro	jar.duon0o.AST	fr		semestre
duonjaro	jar.duon0o.AST	de		Halbjahr
duonjaro	jar.duon0o.KAL	de		Halbjahr
duonjaro	jar.duon0o.KAL	fr		semestre
lumjaro	jar.lum0o	fr		année-lumière
lumjaro	jar.lum0o	en		light-year
lumjaro	jar.lum0o	de		Lichtjahr
lumjaro	jar.lum0o.AST	fr		année-lumière
lumjaro	jar.lum0o.AST	en		light-year
lumjaro	jar.lum0o.AST	de		Lichtjahr
miljaro	jar.mil0o	de		Jahrtausend
miljaro	jar.mil0o.KAL	de		Jahrtausend
Novjaro	jar.nov0o	fr		nouvel an
Novjaro	jar.nov0o.KAL	fr		nouvel an
provjaro	jar.prov0o	fr	période de formation	formation
provjaro	jar.prov0o	fr	période d'apprentissage	apprentissage
provjaro	jar.prov0o.PED	fr	période de formation	formation
provjaro	jar.prov0o.PED	fr	période d'apprentissage	apprentissage
studjaro	jar.stud0o	fr		année universitaire
studjaro	jar.stud0o	fr		année scolaire
studjaro	jar.stud0o	de		akademisches Jahr
studjaro	jar.stud0o	de		Studienjahr
studjaro	jar.stud0o	de		Schuljahr
studjaro	jar.stud0o.PED	fr		année universitaire
studjaro	jar.stud0o.PED	fr		année scolaire
studjaro	jar.stud0o.PED	de		akademisches Jahr
studjaro	jar.stud0o.PED	de		Studienjahr
studjaro	jar.stud0o.PED	de		Schuljahr
superjaro	jar.super0o	fr		année bissextile
superjaro	jar.super0o	en		leap year
superjaro	jar.super0o	de		Schaltjahr
superjaro	jar.super0o.KAL	fr		année bissextile
superjaro	jar.super0o.KAL	en		leap year
superjaro	jar.super0o.KAL	de		Schaltjahr
jardo	jard.0o	de		Rahe
jardo	jard.0o	fr		espar
jardo	jard.0o	en		yard
jardo	jard.0o.MAR	fr		espar
jardo	jard.0o.MAR	en		yard
jardo	jard.0o.MAR	de		Rahe
jardo	jard1.0o	fr		yard
jardo	jard1.0o	en		yard
jardo	jard1.0o	de		Yard
jardo	jard1.0o.MEZ	fr		yard
jardo	jard1.0o.MEZ	en		yard
jardo	jard1.0o.MEZ	de		Yard
Jaroslavo	jaroslav.0o	NULL	NULL	NULL
Jaroslavo	jaroslav.0o.NOM	fr		Iaroslav
jasmeno	jasmen.0o	fr		jasmin
jasmeno	jasmen.0o	en		jasmine
jasmeno	jasmen.0o	de		Jasmin
jaspi	jasp.0i	fr		jasper
jaspiso	jasp.0o	fr		jaspe
jaspo	jasp.0o	fr		jaspe
jaspiso	jasp.0o	de		Jaspis
jaspo	jasp.0o	de		Jaspis
jaspiso	jasp.0o	en		jasper
jaspo	jasp.0o	en		jasper
jaspiso	jasp.0o.sxtono	fr		jaspe
jaspo	jasp.0o.sxtono	fr		jaspe
jaspiso	jasp.0o.sxtono	de		Jaspis
jaspo	jasp.0o.sxtono	de		Jaspis
jaspiso	jasp.0o.sxtono	en		jasper
jaspo	jasp.0o.sxtono	en		jasper
jaŝiro	jasxir.0o	fr		jinja
jaŝiro	jasxir.0o	fr		yashiro
jaŝiro	jasxir.0o.REL	fr		jinja
jaŝiro	jasxir.0o.REL	fr		yashiro
jato	jat.0o	en		yat
jatagano	jatagan.0o	fr		yatagan
jatagano	jatagan.0o.ARM	fr		yatagan
Jaundo	jaund.0o	en		Yaoundé
Jaundo	jaund.0o	de		Yaoundé
Jaundo	jaund.0o	fr		Yaoundé
Jazono	jazon.0o	fr		Jason
Jazono	jazon.0o	en		Jason
Jazono	jazon.0o	de		Jason
Jazono	jazon.0o	de		Iason
Jazono	jazon.0o.NOM	fr		Jason
Jazono	jazon.0o.NOM	en		Jason
Jazono	jazon.0o.NOM	de		Jason
Jazono	jazon.0o.NOM	de		Iason
Jazono	jazon.0o.mit	fr		Jason
Jazono	jazon.0o.mit	en		Jason
Jazono	jazon.0o.mit	de		Jason
Jazono	jazon.0o.mit	de		Iason
je	je.0	de		je
je	je.0	fr		de
je	je.0	en		indefinite preposition
je	je.0	de		zu
je	je.0	de		um
je	je.0	de		von
je	je.0	de		an
je	je.0	fr		à
je	je.0.adj	de		je
je	je.0.adj	fr		de
je	je.0.adj	en		indefinite preposition
je	je.0.adj	de		zu
je	je.0.adj	en		in
je	je.0.adj	de		um
je	je.0.adj	en		with
je	je.0.adj	en		of
je	je.0.adj	de		von
je	je.0.adj	de		an
je	je.0.adj	fr		à
je	je.0.cirkonstanco	fr		de
je	je.0.cirkonstanco	en		from
je	je.0.cirkonstanco	en		by
je	je.0.cirkonstanco	en		in
je	je.0.cirkonstanco	en		at
je	je.0.cirkonstanco	en		indefinite preposition
je	je.0.cirkonstanco	de		zu
je	je.0.cirkonstanco	de		um
je	je.0.cirkonstanco	de		von
je	je.0.cirkonstanco	de		an
je	je.0.cirkonstanco	fr		à
je	je.0.cirkonstanco	de		je
je	je.0.objekta	fr		de
je	je.0.objekta	en		for
je	je.0.objekta	en		of
je	je.0.objekta	en		at
je	je.0.objekta	en		to
je	je.0.objekta	en		indefinite preposition
je	je.0.objekta	en		on
je	je.0.objekta	de		zu
je	je.0.objekta	de		um
je	je.0.objekta	de		von
je	je.0.objekta	de		an
je	je.0.objekta	fr		à
je	je.0.objekta	de		je
je	je.0.verba	en		indefinite preposition
je	je.0.verba	en		by
je	je.0.verba	en		over
je	je.0.verba	en		about
je	je.0.verba	en		with
je	je.0.verba	de		zu
je	je.0.verba	en		from
je	je.0.verba	en		on
je	je.0.verba	en		in
je	je.0.verba	en		for
je	je.0.verba	en		at
je	je.0.verba	de		um
je	je.0.verba	en		of
je	je.0.verba	de		von
je	je.0.verba	de		an
je	je.0.verba	fr		à
je	je.0.verba	de		je
je	je.0.verba	fr		de
jehovismo	jehov.0ismo	fr		Jéhovisme
jehovismo	jehov.0ismo.KRI	fr		Jéhovisme
atestanto de Jehovo	jehov.0isto	fr		témoin de Jéhovah
jehovano	jehov.0isto	fr		témoin de Jéhovah
jehovisto	jehov.0isto	fr		témoin de Jéhovah
atestanto de Jehovo	jehov.0isto.KRI	fr		témoin de Jéhovah
jehovano	jehov.0isto.KRI	fr		témoin de Jéhovah
jehovisto	jehov.0isto.KRI	fr		témoin de Jéhovah
Jehovo	jehov.0o	fr		Jéhovah
Jehovo	jehov.0o.KRI	fr		Jéhovah
Jekaterinburgo	jekaterinburg.0o	fr		Iekaterinbourg
Jekaterinburgo	jekaterinburg.0o	en		Yekaterinburg
Jekaterinburgo	jekaterinburg.0o	de		Jekaterinburg
jelpi	jelp.0i	fr		japper
jelpi	jelp.0i	de		kläffen
jelpi	jelp.0i	en		yelp
jelpi	jelp.0i	de		bellen
jelpi	jelp.0i.FIG	fr		japper
jelpi	jelp.0i.FIG	de		kläffen
jelpi	jelp.0i.FIG	en		yelp
jelpi	jelp.0i.FIG	de		bellen
jelpi	jelp.0i.ZOO	fr		japper
jelpi	jelp.0i.ZOO	en		yelp
jelpi	jelp.0i.ZOO	de		bellen
jelpi	jelp.0i.ZOO	de		kläffen
Jemeno	jemen.0o	fr		Yémen
Jemeno	jemen.0o	en		Yemen
Jemeno	jemen.0o	de		Jemen
Jemeno	jemen.0o	fr		République du Yémen
Jemeno	jemen.0o.GEOG	fr		Yémen
Jemeno	jemen.0o.GEOG	en		Yemen
Jemeno	jemen.0o.GEOG	de		Jemen
Jemeno	jemen.0o.GEOG	fr		République du Yémen
jen	jen.0	fr		voilà
jen	jen.0	fr		voici
jen	jen.0	de		ei kucke da
jen	jen.0	de		sieh da
jen	jen.0	de		da
jen	jen.0	de		hier
jen... jen...	jen.00	fr		tantôt... tantôt
jen... jen...	jen.00	fr		parfois... parfois...
jen... jen...	jen.00	de		nun... dann...
jen... jen...	jen.00	de		bald... bald...
jen... jen...	jen.00	de		jetzt... dann...
jen... jen...	jen.00	de		mal... mal...
jena	jen.0a	fr	le suivant	suivant
jena	jen.0a	fr		ci-après
jena	jen.0a	fr		celui-là
jena	jen.0a	fr		celui-ci
jena	jen.0a	de		dieser da
jena	jen.0a	de		der da
jena	jen.0a	de		jener
jene	jen.0e	fr	de la manière suivante	suivante
jene	jen.0e	de		wie folgt
jene	jen.0e	de		folgendermaßen
jeno	jen.0o	fr	la chose suivante	suivante
jeno	jen.0o	fr	ce qui suit	suit
jeno	jen.0o	fr		cela
jeno	jen.0o	fr		ceci
jeno	jen.0o	de		Folgendes
jen vi havas	jen.0vihavas	fr	et voilà (face à une déconvenue)	et voilà
jen vi havas	jen.0vihavas	de		da haben wir den Salat!
jen vi havas	jen.0vihavas	de	da hast du es	da
jen vi havas	jen.0vihavas	fr		je l'avais bien dit
Jeniseja Golfo	jenisej.J0aGolfo	de		Jenissej-Busen
Jenisejo	jenisej.J0o	fr		Ienisseï
Jenisejo	jenisej.J0o	de		Jenissej
jerego	jer.0ego	en		hard sign
jereto	jer.0eto	en		soft sign
jerio	jer.0io	en		Yery
jero	jer.0o	en		yer
jeralaŝo	jeralasx.0o	de		Bridge
jeralaŝo	jeralasx.0o	fr		iéralache
Jeriĥo	jerihx.0o	NULL	NULL	NULL
Jeriĥo	jerihx.0o.urbo	fr		Jericho
Jeriĥo	jerihx.0o.urbo	en		Jericho
Jeriĥo	jerihx.0o.urbo	de		Jericho
Jerusalemo	jerusa.J0o	en		Jerusalem
Jeruzalemo	jerusa.J0o	fr		Jérusalem
Jerusalemo	jerusa.J0o	fr		Jérusalem
Jeruzalemo	jerusa.J0o	de		Jerusalem
Jerusalemo	jerusa.J0o	de		Jerusalem
Jeruzalemo	jerusa.J0o	en		Jerusalem
Jeruzalemo	jerusa.J0o.GEOG	fr		Jérusalem
Jerusalemo	jerusa.J0o.GEOG	fr		Jérusalem
Jeruzalemo	jerusa.J0o.GEOG	de		Jerusalem
Jerusalemo	jerusa.J0o.GEOG	de		Jerusalem
Jeruzalemo	jerusa.J0o.GEOG	en		Jerusalem
Jerusalemo	jerusa.J0o.GEOG	en		Jerusalem
jes	jes.0	NULL	NULL	NULL
jes	jes.0.emfazo	NULL	NULL	NULL
jesa	jes.0a	fr	positif (affirmatif)	positif
jesa	jes.0a	fr	affirmatif (positif)	affirmatif
jesa	jes.0a	en		affirmative
jesa	jes.0a	de		bejahend
jesa	jes.0a.KOMUNE	fr	positif (affirmatif)	positif
jesa	jes.0a.KOMUNE	fr	affirmatif (positif)	affirmatif
jesa	jes.0a.KOMUNE	en		affirmative
jesa	jes.0a.KOMUNE	de		bejahend
jesi	jes.0i	en		say yes
jesi	jes.0i	de		bejahen
jesi	jes.0i	fr	répondre par oui	oui
jesi	jes.0i	fr	dire oui	oui
jesi	jes.0i.KOMUNE	en		say yes
jesi	jes.0i.KOMUNE	de		bejahen
jesi	jes.0i.KOMUNE	fr	répondre par oui	oui
jesi	jes.0i.KOMUNE	fr	dire oui	oui
jesigi	jes.0igi	fr		confirmer
jesigi	jes.0igi	en		confirm
jesigi	jes.0igi	en		certify
jesigi	jes.0igi	de		bestätigen
jesigi	jes.0igi.KOMUNE	fr		confirmer
jesigi	jes.0igi.KOMUNE	en		confirm
jesigi	jes.0igi.KOMUNE	en		certify
jesigi	jes.0igi.KOMUNE	de		bestätigen
jes ja	jes.0ja	NULL	NULL	NULL
jes ja	jes.0ja.emfaza	en		indeed
jes ja	jes.0ja.emfaza	en		yes indeed
jes ja	jes.0ja.emfaza	de		ja genau
jes ja	jes.0ja.malkonfirmo	fr		si
jes ja	jes.0ja.malkonfirmo	de		doch
jeso	jes.0o	fr	réponse positive	positive
jeso	jes.0o	fr	réponse affirmative	affirmative
jeso	jes.0o	fr	accord (consentement)	accord
jeso	jes.0o	fr	oui (subst.)	oui
jeso	jes.0o	de		Ja
jeso	jes.0o.KOMUNE	fr	réponse positive	positive
jeso	jes.0o.KOMUNE	fr	réponse affirmative	affirmative
jeso	jes.0o.KOMUNE	fr	accord (consentement)	accord
jeso	jes.0o.KOMUNE	fr	oui (subst.)	oui
jeso	jes.0o.KOMUNE	de		Ja
jesulo	jes.0ulo	NULL	NULL	NULL
jesulo	jes.0ulo.KOMUNE	NULL	NULL	NULL
kapjesi	jes.kap0i	de		nicken
kapjesi	jes.kap0i	fr		opiner du chef
kapjesi	jes.kap0i	fr	répondre par oui (d'un signe de tête)	oui
kapjesi	jes.kap0i	fr	dire oui (d'un signe de tête)	oui
kapjesi	jes.kap0i.MIEN	de		nicken
kapjesi	jes.kap0i.MIEN	fr		opiner du chef
kapjesi	jes.kap0i.MIEN	fr	répondre par oui (d'un signe de tête)	oui
kapjesi	jes.kap0i.MIEN	fr	dire oui (d'un signe de tête)	oui
maljesi	jes.mal0i	fr	répondre par non	non
maljesi	jes.mal0i	fr	dire non	non
maljesi	jes.mal0i	en		say no
maljesi	jes.mal0i	de		verneinen
maljesi	jes.mal0i.KOMUNE	fr	répondre par non	non
maljesi	jes.mal0i.KOMUNE	fr	dire non	non
maljesi	jes.mal0i.KOMUNE	en		say no
maljesi	jes.mal0i.KOMUNE	de		verneinen
Jesuo	jesu.0o	fr		Jésus
Jesuo	jesu.0o	de		Jesus
Jesuo	jesu.0o	en		Jesus
Jesuo	jesu.0o.homo	fr		Jésus
Jesuo	jesu.0o.homo	en		Jesus
Jesuo	jesu.0o.homo	de		Jesus
Jesuo	jesu.0o.vorto	fr		Jésus
Jesuo	jesu.0o.vorto	en		Jesus
Jesuo	jesu.0o.vorto	de		Jesus
jeŝivo	jesxiv.0o	fr		jeshiva
jeŝivo	jesxiv.0o	de		Jeschiwa
jeŝivo	jesxiv.0o.PED	fr		jeshiva
jeŝivo	jesxiv.0o.PED	de		Jeschiwa
jetaviadilo	jet.0avio	en		jet plane
jetavio	jet.0avio	en		jet plane
jetaviadilo	jet.0avio	de		Düsenjet
jetavio	jet.0avio	de		Düsenjet
jetaviadilo	jet.0avio	de		Jet
jetavio	jet.0avio	de		Jet
jetaviadilo	jet.0avio	de		Düsenflugzeug
jetavio	jet.0avio	de		Düsenflugzeug
jetaviadilo	jet.0avio	de		Strahlflugzeug
jetavio	jet.0avio	de		Strahlflugzeug
jetaviadilo	jet.0avio	fr	jet (avion)	jet
jetavio	jet.0avio	fr	jet (avion)	jet
jeti	jet.0i	en	to jet	jet
jeti	jet.0i	de		jetten
jetmotoro	jet.0motoro	fr	réacteur (moteur)	réacteur
jetmotoro	jet.0motoro	en		jet engine
jetmotoro	jet.0motoro	de		Düsentriebwerk
jetmotoro	jet.0motoro	de		Strahltriebwerk
jeto	jet.0o	NULL	NULL	NULL
jeto	jet.0o.avio	NULL	NULL	NULL
jeto	jet.0o.reakcio	en		jet propulsion
jetio	jeti.0o	fr		Yéti
jetio	jeti.0o	en		Abominable Snowman
jetio	jeti.0o	en		Yeti
jetio	jeti.0o	de		Yeti
jetio	jeti.0o.SNC	fr		Yéti
jetio	jeti.0o.SNC	en		Abominable Snowman
jetio	jeti.0o.SNC	en		Yeti
jetio	jeti.0o.SNC	de		Yeti
Jezidismo	jezid.0ismo	fr		yézidisme
Jezidismo	jezid.0ismo	de		Jesidentum
Jezidismo	jezid.0ismo.REL	fr		yézidisme
Jezidismo	jezid.0ismo.REL	de		Jesidentum
jezido	jezid.0o	fr		yézidi
jezido	jezid.0o	de		Jeside
jezido	jezid.0o.REL	fr		yézidi
jezido	jezid.0o.REL	de		Jeside
jezuito	jezuit.0o	NULL	NULL	NULL
