#kap	mrk	lng	trd	ind
modulo	modul.0o.kongruo	de		Kongruenzmodul
modulo	modul.0o.kongruo	en		modulus
modulo	modul.0o.kongruo	fr	module (de congruence)	module
modulo	modul.0o.strukt	de	Modul (über einem Ring)	Modul
modulo	modul.0o.strukt	en	(ring) module	module
modulo	modul.0o.strukt	fr	module (sur un anneau)	module
submodulo	modul.sub0o	NULL	NULL	NULL
submodulo	modul.sub0o.strukt	de		Untermodul
submodulo	modul.sub0o.strukt	en		submodule
submodulo	modul.sub0o.strukt	fr		sous-module
modulado	modul1.0ado	de		Modulation
modulacio	modul1.0ado	de		Modulation
modulado	modul1.0ado	fr		modulation
modulacio	modul1.0ado	fr		modulation
moduli	modul1.0i	fr		moduler
modulacii	modul1.0i	fr		moduler
moduli	modul1.0i	de		modulieren
modulacii	modul1.0i	de		modulieren
moduli	modul1.0i.MUZ	fr		moduler
modulacii	modul1.0i.MUZ	fr		moduler
moduli	modul1.0i.MUZ	de		modulieren
modulacii	modul1.0i.MUZ	de		modulieren
moduli	modul1.0i.TEL	fr		moduler
modulacii	modul1.0i.TEL	fr		moduler
moduli	modul1.0i.TEL	de		modulieren
modulacii	modul1.0i.TEL	de		modulieren
moduli	modul1.0i.vocx	fr		moduler
modulacii	modul1.0i.vocx	fr		moduler
moduli	modul1.0i.vocx	de		modulieren
modulacii	modul1.0i.vocx	de		modulieren
moduso	modus.0o	fr	(le) mode	mode
moduso	modus.0o.FIL	de		Modus
moduso	modus.0o.FIL	fr	(le) mode	mode
moduso	modus.0o.GRA	de		Verbform
moduso	modus.0o.GRA	fr	(le) mode	mode
moduso	modus.0o.TEK	de		Modus
moduso	modus.0o.TEK	fr	(le) mode	mode
Mogadiŝo	mogadisx.0o	de		Mogadischu
Mogadiŝo	mogadisx.0o	en		Mogadishu
Mogadiŝo	mogadisx.0o	fr		Mogadiscio
grandmogolo	mogol.0o	NULL	NULL	NULL
mogolo	mogol.0o	NULL	NULL	NULL
grandmogolo	mogol.0o.regnestro	de		Mogul
mogolo	mogol.0o.regnestro	de		Mogul
grandmogolo	mogol.0o.regnestro	en		mughal
mogolo	mogol.0o.regnestro	en		mughal
grandmogolo	mogol.0o.regnestro	fr		moghol
mogolo	mogol.0o.regnestro	fr		moghol
mohajro	mohajr.0o	en		mohair
mohajro	mohajr.0o	fr		mohair
mohajro	mohajr.0o.TEKS	en		mohair
mohajro	mohajr.0o.TEKS	fr		mohair
mojosa	mojos.0a	de		toll
mojosa	mojos.0a	de		genial
mojosa	mojos.0a	de	geil (cool)	geil
mojosa	mojos.0a	de	abgefahren (cool)	abgefahren
mojosa	mojos.0a	de	angesagt (cool)	angesagt
mojosa	mojos.0a	de	(voll) krass (cool)	krass
mojosa	mojos.0a	de	(voll) schick (cool)	schick
mojosa	mojos.0a	de	total in (cool)	total in
mojosa	mojos.0a	en		cool
mojosa	mojos.0a	fr		relax
mojosa	mojos.0a	fr		sympa
mojosa	mojos.0a.junstila	de		toll
mojosa	mojos.0a.junstila	de		genial
mojosa	mojos.0a.junstila	de	geil (cool)	geil
mojosa	mojos.0a.junstila	de	abgefahren (cool)	abgefahren
mojosa	mojos.0a.junstila	de	angesagt (cool)	angesagt
mojosa	mojos.0a.junstila	de	(voll) krass (cool)	krass
mojosa	mojos.0a.junstila	de	(voll) schick (cool)	schick
mojosa	mojos.0a.junstila	de	total in (cool)	total in
mojosa	mojos.0a.junstila	en		cool
mojosa	mojos.0a.junstila	fr		relax
mojosa	mojos.0a.junstila	fr		sympa
mojose	mojos.0e	NULL	NULL	NULL
mojoseco	mojos.0eco	en		coolness
mojosejo	mojos.0ejo	en		cool place
mojosi	mojos.0i	en		be cool
mojosulo	mojos.0ulo	NULL	NULL	NULL
moka	mok.0a	fr	moqueur (adj.)	moqueur
moka	mok.0a.PSI	fr	moqueur (adj.)	moqueur
mokanto	mok.0anto	fr	moqueur (subst.)	moqueur
mokanto	mok.0anto	fr	railleur (subst.)	railleur
mokanto	mok.0anto.PSI	fr	moqueur (subst.)	moqueur
mokanto	mok.0anto.PSI	fr	railleur (subst.)	railleur
mokataĵo	mok.0atajxo	fr		objet de moqueries
mokataĵo	mok.0atajxo	fr		tête de turc
mokataĵo	mok.0atajxo.PSI	fr		objet de moqueries
mokataĵo	mok.0atajxo.PSI	fr		tête de turc
mokema	mok.0ema	fr	moqueur (adj.)	moqueur
mokema	mok.0ema.PSI	fr	moqueur (adj.)	moqueur
mokemo	mok.0emo	fr	caractère moqueur	moqueur
mokemo	mok.0emo	fr		goguenardise
mokemo	mok.0emo.PSI	fr	caractère moqueur	moqueur
mokemo	mok.0emo.PSI	fr		goguenardise
moketi	mok.0eti	fr	mettre en boite (plaisanter)	mettre en boite
moketi	mok.0eti	fr	plaisanter (quelqu'un)	plaisanter
moketi	mok.0eti	fr		taquiner
moketi	mok.0eti.PSI	fr	mettre en boite (plaisanter)	mettre en boite
moketi	mok.0eti.PSI	fr	plaisanter (quelqu'un)	plaisanter
moketi	mok.0eti.PSI	fr		taquiner
moki	mok.0i	de		verspotten
moki	mok.0i	de		verhöhnen
moki	mok.0i	de		lustig machen über
moki	mok.0i	de		mokieren über
moki	mok.0i	de		lächerlich machen
moki	mok.0i	en		mock
moki	mok.0i	en		deride
moki	mok.0i	en		jeer at
moki	mok.0i	en		scoff at
moki	mok.0i	en	make a butt of	butt
moki	mok.0i	en	make sport of	sport
moki	mok.0i	en	poke fun at	fun
moki	mok.0i	en		ridicule
moki	mok.0i	en		taunt
moki	mok.0i	fr	se moquer de	moquer
moki	mok.0i	fr		railler
moki	mok.0i.PSI	de		verspotten
moki	mok.0i.PSI	de		verhöhnen
moki	mok.0i.PSI	de		lustig machen über
moki	mok.0i.PSI	de		mokieren über
moki	mok.0i.PSI	de		lächerlich machen
moki	mok.0i.PSI	en		mock
moki	mok.0i.PSI	en		deride
moki	mok.0i.PSI	en		jeer at
moki	mok.0i.PSI	en		scoff at
moki	mok.0i.PSI	en	make a butt of	butt
moki	mok.0i.PSI	en	make sport of	sport
moki	mok.0i.PSI	en	poke fun at	fun
moki	mok.0i.PSI	en		ridicule
moki	mok.0i.PSI	en		taunt
moki	mok.0i.PSI	fr	se moquer de	moquer
moki	mok.0i.PSI	fr		railler
mokinda	mok.0inda	fr		ridicule
mokinda	mok.0inda.PSI	fr		ridicule
moko	mok.0o	de		Spott
moko	mok.0o	de		Verspotten
moko	mok.0o	de		Verspottung
moko	mok.0o	de		Verhöhnen
moko	mok.0o	de		Verhöhnung
moko	mok.0o	fr		moquerie
moko	mok.0o	fr		raillerie
moko	mok.0o.PSI	de		Spott
moko	mok.0o.PSI	de		Verspotten
moko	mok.0o.PSI	de		Verspottung
moko	mok.0o.PSI	de		Verhöhnen
moko	mok.0o.PSI	de		Verhöhnung
moko	mok.0o.PSI	fr		moquerie
moko	mok.0o.PSI	fr		raillerie
mokaseno	mokasen.0o	de		Mokassin
mokaseno	mokasen.0o	fr		mocassin
mokaseno	mokasen.0o.TEKS	de		Mokassin
mokaseno	mokasen.0o.TEKS	fr		mocassin
mola	mol.0a	de		weich
mola	mol.0a	de		nachgiebig
mola	mol.0a	en		soft
mola	mol.0a	fr		mou
mola	mol.0a.FON	fr	mouillé (phonologie)	mouillé
mola	mol.0a.FON	de		weich
mola	mol.0a.FON	de		nachgiebig
mola	mol.0a.FON	en		soft
mola	mol.0a.FON	fr		mou
mola	mol.0a.cedema	de		weich
mola	mol.0a.cedema	de		nachgiebig
mola	mol.0a.cedema	en		soft
mola	mol.0a.cedema	fr		mou
mola	mol.0a.milda	de		sanft
mola	mol.0a.milda	de		gefügig
mola	mol.0a.milda	de		weich
mola	mol.0a.milda	de		nachgiebig
mola	mol.0a.milda	en		soft
mola	mol.0a.milda	fr		mou
molaĉa	mol.0acxa	de		matschig
molaĉa	mol.0acxa	de		breiig
molaĉa	mol.0acxa	de		schwammig
molaĉa	mol.0acxa	de		weichlich
molaĉa	mol.0acxa	fr		mollasson
molaĉa	mol.0acxa.KOMUNE	de		matschig
molaĉa	mol.0acxa.KOMUNE	de		breiig
molaĉa	mol.0acxa.KOMUNE	de		schwammig
molaĉa	mol.0acxa.KOMUNE	de		weichlich
molaĉa	mol.0acxa.KOMUNE	fr		mollasson
molaĵo	mol.0ajxo	de		Wabbel
molaĵo	mol.0ajxo	de		Labber
molaĵo	mol.0ajxo	fr	mou (subst., partie molle)	mou
molaĵo	mol.0ajxo.KOMUNE	de		Wabbel
molaĵo	mol.0ajxo.KOMUNE	de		Labber
molaĵo	mol.0ajxo.KOMUNE	fr	mou (subst., partie molle)	mou
moligi	mol.0igi	fr		amollir
moligi	mol.0igi.FON	fr		amollir
moligi	mol.0igi.KOMUNE	fr		amollir
moligi	mol.0igi.mildigi	fr		amollir
moliĝi	mol.0igxi	fr	s'amollir	amollir
moliĝi	mol.0igxi	fr	se ramollir	ramollir
moliĝi	mol.0igxi.FIG	fr	s'amollir	amollir
moliĝi	mol.0igxi.FIG	fr	se ramollir	ramollir
moliĝi	mol.0igxi.KOMUNE	fr	s'amollir	amollir
moliĝi	mol.0igxi.KOMUNE	fr	se ramollir	ramollir
molo	mol.0o	NULL	NULL	NULL
moleco	mol.0o	NULL	NULL	NULL
molo	mol.0o.FIG	de		Milde
moleco	mol.0o.FIG	de		Milde
molo	mol.0o.FIG	de		Sanftheit
moleco	mol.0o.FIG	de		Sanftheit
molo	mol.0o.fizika	de		Weichheit
moleco	mol.0o.fizika	de		Weichheit
molo	mol.0o.fizika	de		Nachgiebigkeit
moleco	mol.0o.fizika	de		Nachgiebigkeit
malmola	mol.mal0a	de		hart
malmola	mol.mal0a	en		hard
malmola	mol.mal0a	fr		dur
malmola	mol.mal0a.fizike	de		hart
malmola	mol.mal0a.fizike	en		hard
malmola	mol.mal0a.fizike	fr		dur
malmola	mol.mal0a.morale	de		hart
malmola	mol.mal0a.morale	en		hard
malmola	mol.mal0a.morale	fr		dur
ŝvelmola	mol.sxvel0a	fr		moelleux
ŝvelmola	mol.sxvel0a.KOMUNE	fr		moelleux
molo	mol1.0o	de		Mol
molo	mol1.0o	en		mole
molo	mol1.0o	fr		mole
molaro	molar.0o	de		Mahlzahn
molaro	molar.0o	de		Molar
molaro	molar.0o	fr	molaire (dent)	molaire
molaro	molar.0o.ANA	de		Mahlzahn
molaro	molar.0o.ANA	de		Molar
molaro	molar.0o.ANA	fr	molaire (dent)	molaire
molaso	molas.0o	fr		molasse
molaso	molas.0o.MIN	fr		molasse
moldava	moldav.0a	de		moldawisch
moldava	moldav.0a	en		Moldavian
moldava	moldav.0a	fr	moldave (adj.)	moldave
moldavo	moldav.0o	de		Moldawier
moldavo	moldav.0o	en		Moldavian
moldavo	moldav.0o	fr	Moldave (subst.)	Moldave
moldavo	moldav.0o.naciano	de		Moldawier
moldavo	moldav.0o.naciano	en		Moldavian
moldavo	moldav.0o.naciano	fr	Moldave (subst.)	Moldave
moldavo	moldav.0o.sxtatano	de		Moldawier
moldavo	moldav.0o.sxtatano	en		Moldavian
moldavo	moldav.0o.sxtatano	fr	Moldave (subst.)	Moldave
Moldavujo	moldav.M0ujo	de		Moldawien
Moldavujo	moldav.M0ujo	en		Moldova
Moldavujo	moldav.M0ujo	fr		Moldavie
Moldavujo	moldav.M0ujo	fr		République de Moldavie
Moldavujo	moldav.M0ujo.GEOG	de		Moldawien
Moldavujo	moldav.M0ujo.GEOG	en		Moldova
Moldavujo	moldav.M0ujo.GEOG	fr		Moldavie
Moldavujo	moldav.M0ujo.GEOG	fr		République de Moldavie
Moldavujo	moldav.M0ujo.historie	de		Moldawien
Moldavujo	moldav.M0ujo.historie	en		Moldova
Moldavujo	moldav.M0ujo.historie	fr		Moldavie
Moldavujo	moldav.M0ujo.historie	fr		République de Moldavie
Moldavio	moldavi.M0o	de		Moldawien
Moldavio	moldavi.M0o	en		Moldova
Moldavio	moldavi.M0o	fr		Moldavie
Moldavio	moldavi.M0o	fr		République de Moldova
Moldavio	moldavi.M0o	fr		République de Moldavie
Moldavio	moldavi.M0o.GEOG	de		Moldawien
Moldavio	moldavi.M0o.GEOG	en		Moldova
Moldavio	moldavi.M0o.GEOG	fr		Moldavie
Moldavio	moldavi.M0o.GEOG	fr		République de Moldova
Moldavio	moldavi.M0o.GEOG	fr		République de Moldavie
moleo	mole.0o	en		breakwater
moleo	mole.0o	en		mole
moleo	mole.0o	fr		môle
molekulo	moleku.0o	de		Molekül
molekulo	moleku.0o	en		molecule
molekulo	moleku.0o	fr		molécule
molekulo	moleku.0o.KEM	de		Molekül
molekulo	moleku.0o.KEM	en		molecule
molekulo	moleku.0o.KEM	fr		molécule
molesti	molest.0i	de		belästigen
molesti	molest.0i	de		mobben
molesti	molest.0i	de		schikanieren
molesti	molest.0i	de	übergriffig werden	übergriffig
molesti	molest.0i	de		misshandeln
molesti	molest.0i	de		missbrauchen
molesti	molest.0i	en		to accost
molesti	molest.0i	en		molest
molesti	molest.0i	fr		brutaliser
molesti	molest.0i	fr		molester
molesti	molest.0i	fr		rudoyer
molesti	molest.0i.mistrakti	de		belästigen
molesti	molest.0i.mistrakti	de		mobben
molesti	molest.0i.mistrakti	de		schikanieren
molesti	molest.0i.mistrakti	de	übergriffig werden	übergriffig
molesti	molest.0i.mistrakti	de		misshandeln
molesti	molest.0i.mistrakti	de		missbrauchen
molesti	molest.0i.mistrakti	en		to accost
molesti	molest.0i.mistrakti	en		molest
molesti	molest.0i.mistrakti	fr		brutaliser
molesti	molest.0i.mistrakti	fr		molester
molesti	molest.0i.mistrakti	fr		rudoyer
molibdeno	molibden.0o	de		Molybdän
molibdeno	molibden.0o	en		molybdenum
molibdeno	molibden.0o	fr		molybdène
molibdeno	molibden.0o.KEM	de		Molybdän
molibdeno	molibden.0o.KEM	en		molybdenum
molibdeno	molibden.0o.KEM	fr		molybdène
Moliero	molier.0o	fr		Molière
Moliero	molier.0o	de		Molière
Moliero	molier.0o	fr		Molière
Moloĥo	molohx.0o	de		Moloch
Moloĥo	molohx.0o.BIB	en		Moloch
Moloĥo	molohx.0o.BIB	fr		Moloch
Moloĥo	molohx.0o.BIB	de		Moloch
Moloĥo	molohx.0o.FIG	de		Moloch
Molukoj	moluk.0oj	NULL	NULL	NULL
Molukoj	moluk.0oj.insularo	de		Molukken
Molukoj	moluk.0oj.insularo	en		Maluku Islands
Molukoj	moluk.0oj.insularo	fr		Moluques
moluskoj	molusk.0oj	de		Weichtiere
moluskoj	molusk.0oj	en		mollusca
moluskoj	molusk.0oj	en		molluscs
moluskoj	molusk.0oj	en		mollusks
moluskoj	molusk.0oj	fr		mollusques
moluskoj	molusk.0oj.ZOO	de		Weichtiere
moluskoj	molusk.0oj.ZOO	en		mollusca
moluskoj	molusk.0oj.ZOO	en		molluscs
moluskoj	molusk.0oj.ZOO	en		mollusks
moluskoj	molusk.0oj.ZOO	fr		mollusques
momanto	momant.0o	fr	moment (phys., méc.)	moment
n-a momanto	momant.noa0o	de	n-tes Moment	Moment
n-a momanto	momant.noa0o	en	n-th moment	moment
n-a momanto	momant.noa0o	fr		moment d'ordre n
Mombaso	mombas.0o	de		Mombasa
Mombaso	mombas.0o	en		Mombasa
Mombaso	mombas.0o	fr		Mombasa
momenta	moment.0a	de		vorübergehend
momenta	moment.0a	en		momentary
momenta	moment.0a	fr		instantané
momenta	moment.0a	fr		momentané
momenta	moment.0a.FON	de		vorübergehend
momenta	moment.0a.FON	en		momentary
momenta	moment.0a.FON	fr		instantané
momenta	moment.0a.FON	fr		momentané
momente	moment.0e	de	für einen Moment	Moment
momente	moment.0e	de	in einem Augenblick	Augenblick
momente	moment.0e	de		plötzlich
momente	moment.0e.nun	de		momentan
momente	moment.0e.nun	de	für einen Moment	Moment
momente	moment.0e.nun	de	in einem Augenblick	Augenblick
momente	moment.0e.nun	de		plötzlich
momento	moment.0o	de		Moment
momento	moment.0o	de		Augenblick
momento	moment.0o	en		moment
momento	moment.0o	fr		instant
momento	moment.0o	fr		moment
ĉi-momente	moment.cxi_0e	de		momentan
ĉimomente	moment.cxi_0e	de		momentan
ĉi-momente	moment.cxi_0e	de	gerade eben	gerade
ĉimomente	moment.cxi_0e	de	gerade eben	gerade
ĉi-momente	moment.cxi_0e	en		currently
ĉimomente	moment.cxi_0e	en		currently
ĉiumomente	moment.cxiu0e	de		ständig
ĉiumomente	moment.cxiu0e	de		dauernd
ĉiumomente	moment.cxiu0e	de	alle Augenblicke	Augenblick
ĉiumomente	moment.cxiu0e.dauxre	de		ständig
ĉiumomente	moment.cxiu0e.dauxre	de		dauernd
ĉiumomente	moment.cxiu0e.dauxre	de	alle Augenblicke	Augenblick
ĉiumomente	moment.cxiu0e.ripete	de		ständig
ĉiumomente	moment.cxiu0e.ripete	de		dauernd
ĉiumomente	moment.cxiu0e.ripete	de	alle Augenblicke	Augenblick
de momento al momento	moment.de_0o_al_0o	de	von einem Moment auf den anderen	Moment
ĝustamomente	moment.gxusta0e	fr		au bon moment
en la ĝusta momento	moment.gxusta0e	fr		au bon moment
ĝustamomente	moment.gxusta0e.KOMUNE	de	im richtigen Moment	Moment
en la ĝusta momento	moment.gxusta0e.KOMUNE	de	im richtigen Moment	Moment
ĝustamomente	moment.gxusta0e.KOMUNE	de	im rechten Augenblick	Augenblick
en la ĝusta momento	moment.gxusta0e.KOMUNE	de	im rechten Augenblick	Augenblick
ĝustamomente	moment.gxusta0e.KOMUNE	fr		au bon moment
en la ĝusta momento	moment.gxusta0e.KOMUNE	fr		au bon moment
iumomente	moment.iu0e	de	in einem bestimmten Moment	Moment
certamomente	moment.iu0e	de	in einem bestimmten Moment	Moment
lastmomente	moment.last0e	de	im letzten Moment	Moment
lastmomente	moment.last0e	de	auf den letzten Drücker	Drücker
lastmomente	moment.last0e	en		just in time
sammomente	moment.sam0e	de	im gleichen Augenblick	Augenblick
sammomente	moment.sam0e	de	zur selben Zeit	Zeit
momordiko	momordik.0o	de		Balsamapfel
momordiko	momordik.0o	de		Balsambirne
momordiko	momordik.0o	de		Bittergurke
momordiko	momordik.0o	de		Bittermelone
momordiko	momordik.0o	en		balsam pear
momordiko	momordik.0o	en		bitter gourd
momordiko	momordik.0o	fr		concombre africain
momordiko	momordik.0o	fr		margose
momordiko	momordik.0o	fr		melon amer
momordiko	momordik.0o	fr		momordique
momordiko	momordik.0o	fr		poire balsamique
momordiko	momordik.0o.BOT	de		Balsamapfel
momordiko	momordik.0o.BOT	de		Balsambirne
momordiko	momordik.0o.BOT	de		Bittergurke
momordiko	momordik.0o.BOT	de		Bittermelone
momordiko	momordik.0o.BOT	en		balsam pear
momordiko	momordik.0o.BOT	en		bitter gourd
momordiko	momordik.0o.BOT	fr		concombre africain
momordiko	momordik.0o.BOT	fr		margose
momordiko	momordik.0o.BOT	fr		melon amer
momordiko	momordik.0o.BOT	fr		momordique
momordiko	momordik.0o.BOT	fr		poire balsamique
momordiko	momordik.0o.KUI	de		Balsamapfel
momordiko	momordik.0o.KUI	de		Balsambirne
momordiko	momordik.0o.KUI	de		Bittergurke
momordiko	momordik.0o.KUI	de		Bittermelone
momordiko	momordik.0o.KUI	en		balsam pear
momordiko	momordik.0o.KUI	en		bitter gourd
momordiko	momordik.0o.KUI	fr		concombre africain
momordiko	momordik.0o.KUI	fr		margose
momordiko	momordik.0o.KUI	fr		melon amer
momordiko	momordik.0o.KUI	fr		momordique
momordiko	momordik.0o.KUI	fr		poire balsamique
mona	mon.0a	de		Geld-
mona	mon.0a	en		monetary
mona	mon.0a	en		pecuniary
mona	mon.0a	fr		financier
mona	mon.0a	fr		monétaire
mona	mon.0a.EKON	de		Geld-
mona	mon.0a.EKON	en		monetary
mona	mon.0a.EKON	en		pecuniary
mona	mon.0a.EKON	fr		financier
mona	mon.0a.EKON	fr		monétaire
monavida	mon.0avida	de		geldgierig
monavida	mon.0avida	en		greedy
monavida	mon.0avida	fr		cupide
monavida	mon.0avida	fr	intéressé (par l'argent)	intéressé
monavida	mon.0avida.KOMUNE	de		geldgierig
monavida	mon.0avida.KOMUNE	en		greedy
monavida	mon.0avida.KOMUNE	fr		cupide
monavida	mon.0avida.KOMUNE	fr	intéressé (par l'argent)	intéressé
monavidulo	mon.0avidulo	NULL	NULL	NULL
monavidulo	mon.0avidulo.KOMUNE	fr		accapareur
monavidulo	mon.0avidulo.KOMUNE	fr		profiteur
monereto	mon.0ereto	de	kleine Münze	Münze
monereto	mon.0ereto	de	kleines Geldstück	Geldstück
monereto	mon.0ereto	fr		petite monnaie
monereto	mon.0ereto	fr		piècette
monereto	mon.0ereto.EKON	de	kleine Münze	Münze
monereto	mon.0ereto.EKON	de	kleines Geldstück	Geldstück
monereto	mon.0ereto.EKON	fr		petite monnaie
monereto	mon.0ereto.EKON	fr		piècette
monero	mon.0ero	de		Münze
monero	mon.0ero	de		Geldstück
monero	mon.0ero	en		coin
monero	mon.0ero	fr		pièce de monnaie
monero	mon.0ero.EKON	de		Münze
monero	mon.0ero.EKON	de		Geldstück
monero	mon.0ero.EKON	en		coin
monero	mon.0ero.EKON	fr		pièce de monnaie
monfalsisto	mon.0falsisto	de		Geldfälscher
monfalsisto	mon.0falsisto	de		Fälscher
monfalsisto	mon.0falsisto	en		counterfeiter
monfalsisto	mon.0falsisto	fr		faux-monnayeur
monfalsisto	mon.0falsisto.EKON	de		Geldfälscher
monfalsisto	mon.0falsisto.EKON	de		Fälscher
monfalsisto	mon.0falsisto.EKON	en		counterfeiter
monfalsisto	mon.0falsisto.EKON	fr		faux-monnayeur
bitmono	mon.bit0o	fr		cryptomonnaie
bitmono	mon.bit0o	fr		monnaie virtuelle
bitmono	mon.bit0o.MON	fr		cryptomonnaie
bitmono	mon.bit0o.MON	fr		monnaie virtuelle
elaĉeta mono	mon.elacxeta0o	de		Lösegeld
elaĉeta mono	mon.elacxeta0o	en		ransom
elaĉeta mono	mon.elacxeta0o	fr		rançon
elaĉeta mono	mon.elacxeta0o.JUR	de		Lösegeld
elaĉeta mono	mon.elacxeta0o.JUR	en		ransom
elaĉeta mono	mon.elacxeta0o.JUR	fr		rançon
Internacia Mona Fonduso	mon.internacia0afonduso	de	Internationale Währungsfonds	Währungsfonds
Internacia Mona Fonduso	mon.internacia0afonduso	de		IWF
Internacia Mona Fonduso	mon.internacia0afonduso	en	International Monetary Fund	Monetary
Internacia Mona Fonduso	mon.internacia0afonduso	en		IMF
Internacia Mona Fonduso	mon.internacia0afonduso	fr	Fonds Monétaire International	Monétaire
Internacia Mona Fonduso	mon.internacia0afonduso	fr		FMI
Internacia Mona Fonduso	mon.internacia0afonduso.EKON	de	Internationale Währungsfonds	Währungsfonds
Internacia Mona Fonduso	mon.internacia0afonduso.EKON	de		IWF
Internacia Mona Fonduso	mon.internacia0afonduso.EKON	en	International Monetary Fund	Monetary
Internacia Mona Fonduso	mon.internacia0afonduso.EKON	en		IMF
Internacia Mona Fonduso	mon.internacia0afonduso.EKON	fr	Fonds Monétaire International	Monétaire
Internacia Mona Fonduso	mon.internacia0afonduso.EKON	fr		FMI
poŝmono	mon.posx0o	de		Taschengeld
poŝmono	mon.posx0o	en		pocket money
poŝmono	mon.posx0o	en		allowance
poŝmono	mon.posx0o	fr		argent de poche
poŝmono	mon.posx0o.KOMUNE	de		Taschengeld
poŝmono	mon.posx0o.KOMUNE	en		pocket money
poŝmono	mon.posx0o.KOMUNE	en		allowance
poŝmono	mon.posx0o.KOMUNE	fr		argent de poche
restmono	mon.rest0o	de		Wechselgeld
restmono	mon.rest0o	de		Restgeld
restmono	mon.rest0o	en		change
restmono	mon.rest0o.KOMUNE	de		Wechselgeld
restmono	mon.rest0o.KOMUNE	de		Restgeld
restmono	mon.rest0o.KOMUNE	en		change
senmona	mon.sen0a	de		abgebrannt
senmona	mon.sen0a	de		pleite
senmona	mon.sen0a	en		broke
senmona	mon.sen0a	fr		désargenté
senmona	mon.sen0a	fr		sans-le-sou
senmona	mon.sen0a.KOMUNE	de		abgebrannt
senmona	mon.sen0a.KOMUNE	de		pleite
senmona	mon.sen0a.KOMUNE	en		broke
senmona	mon.sen0a.KOMUNE	fr		désargenté
senmona	mon.sen0a.KOMUNE	fr		sans-le-sou
senmonigi	mon.sen0igi	de	um sein Geld bringen	bringen
senmonigi	mon.sen0igi	de	das Geld aus der Tasche ziehen	ziehen
senmonigi	mon.sen0igi	de		abzocken
senmonigi	mon.sen0igi	de		berauben
senmonigi	mon.sen0igi	fr		dépouiller
senmonigi	mon.sen0igi	fr		détrousser
senmonigi	mon.sen0igi.KOMUNE	de	um sein Geld bringen	bringen
senmonigi	mon.sen0igi.KOMUNE	de	das Geld aus der Tasche ziehen	ziehen
senmonigi	mon.sen0igi.KOMUNE	de		abzocken
senmonigi	mon.sen0igi.KOMUNE	de		berauben
senmonigi	mon.sen0igi.KOMUNE	fr		dépouiller
senmonigi	mon.sen0igi.KOMUNE	fr		détrousser
studmono	mon.stud0o	fr		bourse étudiante
studmono	mon.stud0o.PED	fr		bourse étudiante
ŝparmono	mon.sxpar0o	de		Spargeld
ŝparmono	mon.sxpar0o	fr		épargne
trinkmono	mon.trink0o	de		Trinkgeld
trinkmono	mon.trink0o	en		tip
trinkmono	mon.trink0o	fr		pourboire
monado	monad.0o	de		Monade
monado	monad.0o	en		monad
monado	monad.0o	fr		monade
monaĥejestro	monahx.0ejestro	de		Abt
monaĥestro	monahx.0ejestro	de		Abt
monaĥejestro	monahx.0ejestro	en	(Father) Superior	Superior
monaĥestro	monahx.0ejestro	en	(Father) Superior	Superior
monaĥejestro	monahx.0ejestro	fr		abbé
monaĥestro	monahx.0ejestro	fr		abbé
monaĥejestro	monahx.0ejestro.REL	de		Abt
monaĥestro	monahx.0ejestro.REL	de		Abt
monaĥejestro	monahx.0ejestro.REL	en	(Father) Superior	Superior
monaĥestro	monahx.0ejestro.REL	en	(Father) Superior	Superior
monaĥejestro	monahx.0ejestro.REL	fr		abbé
monaĥestro	monahx.0ejestro.REL	fr		abbé
monaĥejo	monahx.0ejo	de		Kloster
monaĥejo	monahx.0ejo	en	monastery (monaĥejo)	monastery
monaĥejo	monahx.0ejo	fr	cloitre (monastère)	cloitre
monaĥejo	monahx.0ejo	fr	monastère (masculin)	monastère
monaĥejo	monahx.0ejo.REL	de		Kloster
monaĥejo	monahx.0ejo.REL	en	monastery (monaĥejo)	monastery
monaĥejo	monahx.0ejo.REL	fr	cloitre (monastère)	cloitre
monaĥejo	monahx.0ejo.REL	fr	monastère (masculin)	monastère
monaĥinejestrino	monahx.0inejestrino	de		Äbtissin
monaĥinestrino	monahx.0inejestrino	de		Äbtissin
monaĥinejestrino	monahx.0inejestrino	en	(Mother) Superior	Superior
monaĥinestrino	monahx.0inejestrino	en	(Mother) Superior	Superior
monaĥinejestrino	monahx.0inejestrino	fr		abbesse
monaĥinestrino	monahx.0inejestrino	fr		abbesse
monaĥinejestrino	monahx.0inejestrino.REL	de		Äbtissin
monaĥinestrino	monahx.0inejestrino.REL	de		Äbtissin
monaĥinejestrino	monahx.0inejestrino.REL	en	(Mother) Superior	Superior
monaĥinestrino	monahx.0inejestrino.REL	en	(Mother) Superior	Superior
monaĥinejestrino	monahx.0inejestrino.REL	fr		abbesse
monaĥinestrino	monahx.0inejestrino.REL	fr		abbesse
monaĥinejo	monahx.0inejo	de		Kloster
monaĥinejo	monahx.0inejo	de		Nonnenkloster
monaĥinejo	monahx.0inejo	en		nunnery
monaĥinejo	monahx.0inejo	fr	cloitre (couvent)	cloitre
monaĥinejo	monahx.0inejo	fr	couvent (féminin)	couvent
monaĥinejo	monahx.0inejo.REL	de		Kloster
monaĥinejo	monahx.0inejo.REL	de		Nonnenkloster
monaĥinejo	monahx.0inejo.REL	en		nunnery
monaĥinejo	monahx.0inejo.REL	fr	cloitre (couvent)	cloitre
