sintonizi,(sintoniz·i),,"Prefere diru (si·a·n aparat·o·n laŭ) 'agordi', 'enŝalti'(en...) . "
sinuo,(sinu·o),,"Prefere diru 'serpentumo', 'kurbo', 'serpentuma kurbo' ."
sinusito,(sinusit·o),, ankaŭ eblas diri 'kavoinflamo'.
sinusoida,(sinusoid·a),,Prefere diru 'sinusforma'.
sinusoido,(sinusoid·o),,Prefere diru 'sinusforma kurbo'.
siro,(sir·o),,Prefere diru (reĝ·a) 'moŝto'.
siroko,(sirok·o),,(vento en suda Eŭropo) prefere diru 'varma sudorienta vento'.
sismo,(sism·o),,Prefere diru 'tertremo'.
sismografo,(sismograf·o),,Prefere diru 'tertremregistrilo'.
sismogramo,(sismogram·o),,Prefere diru 'tertremregistraĵo'.
sismologio,(sismologi·o),,Prefere diru 'tertremoscienco'.
sismologo,(sismolog·o),,"Prefere diru 'tertremosciencisto', 'tertremfakulo' ."
sisopo,(sisop·o),,"Prefere diru 'sistemestro', (sistem·a) 'administranto'. "
sitkomo,(sitkom·o),,"Prefere diru 'komedio', 'situacia komedio', 'televida komedio'."
sito,(sit·o),,"Prefere diru 'loko', 'ejo', 'loĝloko', 'retejo' ."
skabelo,(skabelo),,"Prefere diru 'piedripozilo', 'piedseĝo', 'piedapogilo' ."
skafaldo,(skafald·o),, ankaŭ eblas diri 'konstrutrabaro'.
skalena,(skalen·a),,(en geometrio) prefere diru 'nesimetria'.
skalpo,(skalp·o),,Prefere diru 'kaphaŭto'.
skarolo,(skarol·o),,Prefere diru 'larĝfolia endivio'.
skeleto,(skelet·o),1oa, ankaŭ eblas diri (hom·a) 'ostaro'.
sketejo,(sket·ej·o),,Prefere diru 'glitkurejo'.
sketi,(sket·i),,Prefere diru 'glitkuri'.
sketilo,(sket·il·o),,"Prefere diru 'glitilo', 'glitkurilo', 'glitŝuo' ."
skettabulo,(sket·tabul·o),,"Prefere diru 'glittabulo', 'rultabulo'."
skipo,(skipo),,"Prefere diru 'laborantaro', 'taĉmento', 'opo'. "
skoldi,(skold·i),,"Prefere diru 'riproĉi', 'mallaŭd-(eg)-i'."
skolopendro,(skolopendr·o),zam,(ne en faka uzado) ankaŭ eblas diri 'centpiedulo'.
skopofilio,(skopofili·o),,Prefere diru (seks-) 'rigardismo'.
skoriisto,(skori·ist·o),,"(en la senco de homo, kiu konkursas per motorbiciklo sur aparta vojo) prefere diru 'konkursvojisto' ."
skorio,(skori·o),,"Prefere diru 'metalrestaĵo', 'senvaloraĵo'."
skotero,(skoter·o),,Prefere diru 'motorcikleto'.
skovelo,(skovel·o),,Prefere diru 'cilindra broso'.
skrapgumo,(skrap·gum·o),fun, ankaŭ eblas diri 'viŝgumo'.
skripto,(skript·o),,(en la senco de teksto por filmo aŭ teatraĵo) prefere diru 'scenaro'.
skrutinio,(skrutini·o),,Prefere diru 'voĉkontrolo'.
skualo,(skual·o),,"Prefere diru 'ekventego', 'subita ventego'."
skulpturo,(skulptur·o),,"(laŭ la signifoj en la unuopaj kuntekstoj) prefere diru 'skulptaĵo', 'skulptarto' , 'skulptado'."
skuti,(skut·i),, ankaŭ eblas diri 'paŝveturi'.
skutilo,(skut·il·o),, ankaŭ eblas diri 'paŝrulilo'.
skvaro,(skvar·o),,"Prefere diru 'placo', 'ĝardenplaco', 'placeto' , 'placĝardeneto'."
skvaŝo,(skvaŝ·o),,Prefere diru 'murteniso'.
slabo,(slab·o),,Prefere diru (marmor·a/ŝton·a/beton·a) 'plato/tabulo'.
slajdo,(slajd·o),,Prefere diru 'lumbildo'.
slamo,(slam·o),,"Prefere diru 'kvartalaĉo', 'ladvilaĝo'."
slango,(slang·o),zam,"(en la senco de ĵargono, socia dialekto) prefere diru 'ĵargono'[1oa], 'socia dialekto'; (en la senco de faklingv(aĵ)o) prefere diru 'faklingv(aĵ)o' ."
slavono,(slavon·o),,Prefere diru 'la eklezislava'.
slogano,(slogan·o),,Prefere diru 'frapfrazo'.
slumo,(slum·o),,"Prefere diru 'kvartalaĉo', 'ladvilaĝo'."
smajlo,(smajl·o),,Prefere diru 'rideto'.
smartfono,(smartfon·o),,"Prefere diru 'telefono', 'poŝtelefono'."
smogo,(smog·o),,Prefere diru 'fumnebulo'.
SMS,(SMS),,"Prefere diru (telefon·a) 'mesaĝ(et)o', 'poŝmesaĝo', 'etmesaĝo'."
snajpero,(snajper·o),,"Prefere diru 'kaŝpafisto', 'celpafisto'."
snejlo,(snejl·o),,Prefere diru 'heliko'.
snoba,(snob·a),,"Prefere diru 'supereca', 'klaskonscia'."
snufi,(snuf·i),,"Prefere diru 'enspiri', 'ennazi'."
sob,(sob),,"Prefere diru 'malsupren', 'suben'."
sociala dumpingo,(social·a dumping·o),,Prefere diru 'malaltkosta dungado'.
socilingvistiko,(soci·lingvistik·o),,Prefere diru 'socilingvoscienco'.
sociologio,(sociologi·o),1oa, ankaŭ eblas diri 'sociscienco'.
sociologo,(sociolog·o),3oa, ankaŭ eblas diri 'socisciencisto'.
sodomii,(sodomi·i),,Prefere diru 'anuse seksumi'.
sofistikita,(sofistikit·a),,"Prefere diru 'rafinita', 'teĥnike kompleksa', 'malnaiva', 'ellaborita'."
softa,(soft·a),,Prefere diru 'mallaŭta'.
softvaro,(softvar·o),,Prefere diru 'program(ar)o'.
soko,(sok·o),, ankaŭ eblas diri 'plugiltrabo'.
solecismo,(solecism·o),2oa, ankaŭ eblas diri (lingv·a) 'eraro'.
solicitoro,(solicitor·o),,"Prefere diru 'jura prokuristo', 'advokathelpanto' ."
solstico,(solstic·o),,"Prefere diru 'sunhalto', 'sunekstremo', 'sunturniĝo' ."
solventa,(solvent·a),4oa," ankaŭ eblas diri 'pagokapabla', 'pagopova'."
somato,(somat·o),,"(en sciencaj, medicinaj vortoj) prefere diru 'korpo'."
sombra,(sombr·a),,"Prefere diru 'mallumeta', 'malhela', 'malgaja' , 'malgajiga'."
somiero,(somier·o),,"Prefere diru 'matracingo', 'matractenilo'."
somnambulo,(somnambul·o),,Prefere diru 'dormvaganto'.
somnolo,(somnol·o),,"Prefere diru 'dormemo', 'duondormo'."
somoso,(somos·o),,"(elparolo de SMS) prefere diru (telefon·a) 'mesaĝ(et)o', 'poŝmesaĝo' , 'etmesaĝo'."
sor,(sor),,Prefere diru 'supren'.
sordida,(sordid·a),,"Prefere diru 'malpura', 'aĉa'."
sordino,(sordin·o),,Prefere diru 'sonsorbilo'.
sori,(sor·i),,"Prefere diru 'supreniri', 'leviĝi'."
sorobano,(soroban·o),,Prefere diru 'japana kalkulilo'.
spaciala,(spacial·a),,"Prefere diru 'spaca', 'kosma'."
spagato,(spagat·o),,Prefere diru 'diskrurado'(gimnastiko) .
spageto(j),(spaget·o·(j)),,Prefere diru 'pastaĵo'.
spajro,(spajr·o),,Prefere diru 'turpinto'(de preĝ·ej·o) .
spaliero,(spalier·o),,Prefere diru 'murŝtuparo'.
spami,(spam·i),,Prefere diru (ret·a) 'trudmesaĝi'.
spamisto,(spam·ist·o),,Prefere diru (ret·a) 'trudmesaĝisto'.
spamo,(spam·o),,"Prefere diru (ret·a) 'trudmesaĝo', 'rubmesaĝo'."
spano,(span·o),,"(baza mezur-unuo) prefere diru 'manlarĝo'; (parolante pri konstruaĵo) prefere diru 'apogdistanco'; prefere diru (ĝenerale) 'larĝo', 'amplekso'."
sparadrapo,(sparadrap·o),,Prefere diru 'plastro'.
sparko,(spark·o),,Prefere diru (elektr·a) 'fajrero'.
spatelo,(spatel·o),,Prefere diru 'kuirkulero'.
specialisto,(special·ist·o),fun, ankaŭ eblas diri 'fakulo'.
specio,(speci·o),,Prefere diru (best·a aŭ kreskaĵa) 'speco'.
spektatoro,(spektator·o),,Prefere diru 'spektanto'.
spektogramo,(spektogram·o),,Prefere diru 'spektobildo'.
spektro,(spektr·o),1oa,Prefere diru 'frekvencogamo'.
spektroskopo,(spektroskop·o),,Prefere diru 'spektromezurilo'.
spekulacii,(spekulaci·i),,(en la senco de provi diveni) prefere diru 'provi diveni'.
spekulacio,(spekulaci·o),3oa, ankaŭ eblas diri 'spekulado'.
spekulativa,(spekulativ·a),3oa, ankaŭ eblas diri 'nurteoria'.
spekulativi,(spekulativ·i),, ankaŭ eblas diri 'teoriumi'.
speleologio,(speleologi·o),,Prefere diru 'kavernoscienco'.
speleologo,(speleolog·o),,Prefere diru 'kavernosciencisto'.
spermato-,(spermato-),,(en scienco kaj teĥniko) prefere diru 'sperm(o)-'.
spermatocito,(spermatocit·o),,Prefere diru 'spermogepatra ĉelo'.
spermatogenezo,(spermatogenez·o),,Prefere diru 'spermoĉelestiĝo'.
spermatogonio,(spermatogoni·o),,Prefere diru 'spermofonta ĉelo'.
spermofito,(spermofit·o),,Prefere diru 'semkreskaĵo'.
spermofitoj,(spermofit·o·j),,Prefere diru 'semkreskaĵoj'.
spiranto,(spirant·o),,Prefere diru 'frota sono'.
spirituala,(spiritual·a),," ankaŭ eblas diri 'spirita', 'spiriteca'."
spiritualismo,(spiritualism·o),," ankaŭ eblas diri 'spiritemismo', 'spiritecismo'."
spoko,(spok·o),,Prefere diru (rad·) 'radio'.
sponsoro,(sponsor·o),," ankaŭ eblas diri 'patrono', 'kunfinancanto', 'financa subtenanto'."
spontana,(spontan·a),," ankaŭ eblas diri 'natura', 'nature naskita', 'nature apera' , 'memnaska', 'mem- apera'."
spontanea,(spontane·a),3oa, ankaŭ eblas diri 'spontana'.
sporada,(sporad·a),zam,"Prefere diru 'malofta', 'neofta', 'okaza', 'laŭokaza'."
sportiva,(sportiv·a),,"(en la senco de ""havanta la bonajn kvalitojn de sporto"") prefere diru 'sporta', 'sporteca', 'lojala'."
spraji,(spraj·i),,Prefere diru 'ŝprucigi'.
sprinti,(sprint·i),,Prefere diru 'ekkuri'.
sproso,(spros·o),,"Prefere diru 'ĝermo', 'ĝermoplanto', 'plantido' ."
spuri,(spur·i),,(pri komputiloj) prefere diru 'erarserĉi'.
sputniko,(sputnik·o),,Prefere diru (art ·e·far·it·a) 'satelito'.
staĝo,(staĝ·o),," ankaŭ eblas diri 'kurso', 'kurseto', 'trejnlaboro' ."
stako,(stak·o),,(malsamspecaj objektoj) prefere diru 'amaso'; (samspecaj aferoj unu sur la alia) prefere diru 'kolumno'; prefere diru 'aro'.
stalagmit·o,(),2oa, ankaŭ eblas diri (stara) 'gutŝtono'.
stalaktito,(stalaktit·o),2oa, ankaŭ eblas diri (penda) 'gutŝtono'.
stalono,(stalon·o),,Prefere diru 'virĉevalo'.
stamĉelo,(stam·ĉel·o),,"Prefere diru 'baza ĉelo', 'fontoĉelo', 'praĉelo' ."
stamfi,(stamf·i),," ankaŭ eblas diri 'piedbati kolere', 'piedpremi'."
stamo,(stam·o),,(en lingvistiko) prefere diru 'radiko'.
stanco,(stanc·o),,"(en la signifo de ""strofo"")(la vorto ""stanco"" nur estu uzata kiel fakesprimo por certa italdevena speco de versaĵoj kun rimskemo abababcc) prefere diru 'strofo'; (en palaco) prefere diru (ornam·it·a) 'ĉambrego'."
standarda,(standard·a),,(en la senco de 'norma') prefere diru 'norma'.
standardo,(standard·o),,(en la senco de 'normo') prefere diru 'normo'.
stando,(stand·o),,"Prefere diru 'budo', 'informbudo', 'ekspozicia budo' ."
stapedo,(staped·o),,Prefere diru 'piedingosto'.
staplo,(stapl·o),zam, ankaŭ eblas diri 'stokejo'.
starosto,(starost·o),,Prefere diru (pol·a) 'provincestro'.
starti,(start·i),8oa," ankaŭ eblas diri 'eki', 'ekiri', 'ekfunkcii'."
stas,(st·as),,Prefere diru 'estas'.
statiko,(statik·o),zam, ankaŭ eblas diri 'ekvilibroscienco'.
statisto,(statist·o),zam,"Prefere diru 'figuranto', 'etrolanto'."
stativo,(stativ·o),,Prefere diru 'starigilo'.
staturo,(statur·o),1oa, ankaŭ eblas diri (hom·a) 'alteco'.
statuso,(status·o),,Prefere diru 'leĝa stato'.
steatito,(stestit·o),,Prefere diru 'sapŝtono'.
steĥiometrio,(steĥiometri·o),,Prefere diru 'ĥemia kalkulado'.
stekiometrio,(stekiometri·o),,Prefere diru 'ĥemia kalkulado'.
steko,(stek·o),,Prefere diru 'viandotranĉaĵo'.
steleo,(stele·o),,"Prefere diru 'tomboŝtono', 'religia ŝtono', 'memorŝtono', 'marloŝtono'."
stenografio,(stenografi·o),3oa,"Prefere diru 'stenografado', 'stenografsignaro', 'stenografarto'."
stenotipio,(stenotipi·o),,Prefere diru 'rapidtajpado'.
stenotipo,(stenotip·o),,Prefere diru 'rapidtajpilo'.
stereo-,(stereo-),,Prefere diru 'relief-'.
stereometrio,(stereometrio),,Prefere diru 'tridemensia geometrio'.
stereotipo,(stereotip·o),zam," ankaŭ eblas diri 'kliŝo', 'ŝablono', 'kliŝŝablono' , 'ŝablonkliŝo', 'ĝeneralaĵo', 'malorginalaĵo'."
sterila,(steril·a),," ankaŭ eblas diri 'senfrukta', 'sennaska', 'senĝerma' ."
sternumo,(sternum·o),, ankaŭ eblas diri 'brustosto'.
stevardo,(stevard·o),," ankaŭ eblas diri 'dumfluga helpisto', 'dumfluga helpanto', 'pasaĝerprizorganto', 'aviadila helpanto' ."
stif-,(stif-),,"Prefere diru 'vic-', 'duon-', 'eduk-'."
stigmato,(stigmat·o),,"Prefere diru 'marko', 'vunda marko', 'punkto'. "
stilistiko,(stilistik·o),zam,Prefere diru 'stilscienco'.
stilzoj,(stilz·o·j),, ankaŭ eblas diri 'altiriloj'.
stinka,(stink·a),,"Prefere diru 'fiodora', 'odoraĉa', 'malbonodora' , 'haladza'."
stinki,(stink·i),,"Prefere diru 'fiodori', 'odoraĉi', 'malbonodori' ."
stokastiko,(stokastik·o),,Prefere diru 'eloteorio'.
stomato,(stomat·o),,Prefere diru 'buŝo'.
stomatologio,(stomatologi·o),,"Prefere diru 'buŝkuracado', 'buŝostudo', 'buŝoscienco' ."
stomatologo,(stomatolog·o),,"Prefere diru 'dentisto', 'dentkuracisto', 'buŝkuracisto' ."
stompo,(stomp·o),,Prefere diru 'maldensigilo de linioj'.
stop!,(stop!),,Prefere diru 'haltu'(ekkrio) ; (en telegramoj) prefere diru 'punkto' .
stopi,(stop·i),,Prefere diru 'haltigi'.
stori,(stor·i),,(pri komputiloj) prefere diru 'konservi'.
stovo,(stov·o),,"Prefere diru 'varmigilo', 'varmigforno', 'hejtilo' ."
strando,(strand·o),," ankaŭ eblas diri (sabl·a)(mar·) 'bordo', 'banbordo', 'marborda banejo', 'sun(-um)-bordo', 'turisma bordo' ."
strangoli,(strangol·i),9oa," ankaŭ eblas diri 'sufokpremi', 'sufoki'."
straso,(stras·o),,Prefere diru 'ŝajna juvelo'.
stratigrafio,(stratigrafi·o),,"Prefere diru 'tertavolstudo', '(ter·)tavolscienco'. "
stratumo,(stratum·o),,Prefere diru 'tavolo'.
strejzelo,(strejzel·o),,Prefere diru (sur·) 'ŝutaĵo'(sur kukoj) .
streso,(stres·o),,"Prefere diru 'streĉo', (nerv·a mens·a)(tro·) 'streĉ(iĝ)o'."
streta,(stret·a),,Prefere diru 'mallarĝa'.
strikta,(strikt·a),zam,"Prefere diru 'rigora'; (pri leĝ-o, kondut-o, ktp.) prefere diru 'rigida' ; prefere diru 'mallarĝa', 'malvasta', 'streĉita'; (pri vestoj) prefere diru 'streĉe alĝustigita'."
stringi,(string·i),,Prefere diru 'ĉirkaŭpremi'.
striptizo,(striptiz·o),,"Prefere diru 'ekscitnudiĝo', 'incitnudiĝo'."
strudelo,(strudel·o),,Prefere diru 'rulkukaĵo'.
strudlo,(strudl·o),,Prefere diru 'rulkukaĵo'.
studento,(student·o),,(en la senco de lernanto en antaŭuniversitata lernejo) prefere diru 'lernanto'; (ĝenerale) ankaŭ eblas diri 'universitata studanto'.
stukaĉo,(stukaĉ·o),,Prefere diru 'denuncul-(aĉ)-o'.
stulta,(stult·a),2oa, ankaŭ eblas diri 'malsaĝa'.
stumbli,(stumbl·i),," ankaŭ eblas diri (pro mis·paŝ·o) 'faleti', 'ŝanceliĝi', 'mispaŝi', 'falpuŝiĝi'; (en figura senco) ankaŭ eblas diri 'erareti', 'mispaŝi'."
stuporo,(stupor·o),,"(ĝenerale) prefere diru 'mirego', 'surprizego', 'ŝokiĝo' , 'surprizo', 'konsterno'."
stupro,(stupr·o),,Prefere diru 'seksperforto'.
sturmi,(sturm·i),, ankaŭ eblas diri 'kurataki'.
subgenro,(sub·genr·o),,(pri bestoj kaj kreskaĵoj) prefere diru 'subspecaro'.
subjunkcio,(subjunkci·o),, ankaŭ eblas diri 'subordiga vorto/ligvorto'.
sublima,(sublim·a),,"Prefere diru 'bonega', 'noblega'."
sublimato,(sublimat·o),fun, ankaŭ eblas diri 'sublimaĵo'.
subliminala,(subliminal·a),,"Prefere diru 'subsojla', 'subkonscia'."
submarino,(submarin·o),,Prefere diru 'submarŝipo'.
subreto,(subret·o),zam,"Prefere diru 'servistino'; (en teatraĵo) prefere diru 'ĉambristino' ; prefere diru 'aktor-in-et-o', 'et-rol-ul-in-o' ; (en amuzaj teatraj spektakloj) prefere diru 'an-o de danc-ist-in-ar-o' ."
subsidiara,(subsidiar·a),," ankaŭ eblas diri 'helpa', 'aldona', 'aldonhelpa' , 'duavica', 'malcentre decidita'."
subsidiareco,(subsidiar·ec·o),, ankaŭ eblas diri 'malcentra decidpovo'.
substantivo,(substantiv·o),fun," ankaŭ eblas diri 'ovorto', 'nomvorto'."
substituaĵo,(substitu·aĵ·o),,Prefere diru 'anstataŭaĵo'.
substitui,(substitu·i),,Prefere diru 'anstataŭigi'.
substituito,(substitu·it·o),,Prefere diru 'viculo'.
substituo,(substitu·o),,Prefere diru 'anstataŭigado'.
substrato,(substrat·o),,Prefere diru 'subtavolo'.
subtaso,(sub·tas·o),," ankaŭ eblas diri 'telereto', 'subtasaĵo'."
subtenebla (evoluo),(sub·ten·ebl·a),,"Prefere diru 'daŭripova', 'eltenebla'."
subtitoloj,(sub·titol·o·j),,(en filmoj) prefere diru 'subtekstoj'; prefere diru 'ekranteksto' .
sufikso,(sufiks·o),," ankaŭ eblas diri 'postvortero', 'postafikso', 'postalvorto'."
suflori,(suflor·i),1oa," ankaŭ eblas diri 'flustri', 'flustristo'."
suĝeto,(suĝet·o),,"(en filmoj, teatraĵoj, noveloj, kaj similaj) prefere diru 'intrigo', 'rakonto' , 'temo'."
suicido,(suicid·o),,Prefere diru 'sinmortigo'.
sukcedi,(sukced·i),,"Prefere diru 'sekvi', 'esti heredanto'."
sukoto,(sukot·o),,(juda festo) prefere diru (fest·o de la) 'laŭboj'.
sukubo,(sukub·o),,Prefere diru 'amordiablino'.
sukuri,(sukur·i),,"Prefere diru 'tujhelpi', 'ekhelpi', 'ekkuraci' , 'doni unuan helpon'."
sukuristo,(sukur·ist·o),,"Prefere diru 'tujhelpisto', 'ekhelpisto'."
superba,(superb·a),,"Prefere diru 'impresa', 'belega'."
supermarkto,(supermarkt·o),,"Prefere diru 'supervendejo', 'superbazaro', 'vendejego' ."
supermerkato,(super·merkat·o),,"Prefere diru 'supervendejo', 'superbazaro', 'vendejego' ."
supini,(supin·i),,Prefere diru 'turni la antaŭbrakon al la ĉielo'.
supla,(supl·a),,Prefere diru 'malrigida'.
surao,(sura·o),,(de la Korano) prefere diru 'ĉapitro'.
surda,(surd·a),zam,"(en lingvistiko) prefere diru 'senvoĉa', 'malsonora', 'obtuza' ."
surfi,(surf·i),,"Prefere diru 'ondorajdi', 'tabulveli'."
surjekcio,(surjekci·o),," ankaŭ eblas diri 'surĵeto', 'ĉioncelanta funkcio', 'sura funkcio'."
surogato,(surogat·o),,"Prefere diru 'anstataŭilo', 'anstataŭaĵo'."
suspendi,(suspend·i),,"(funkciojn, efikon) prefere diru 'provizore haltigi'."
suspensio,(suspensi·o),,(en la meĥanika senco) prefere diru 'risortumo'.
suspenso,(suspens·o),,"Prefere diru 'streĉo', 'streĉatendo'."
suspiri,(suspir·i),,"Prefere diru 'vespiri', 'sopirĝemi'."
suturo,(sutur·o),,Prefere diru (kurac·ist·a) 'kunkudro'.
suveniro,(suvenir·o),, ankaŭ eblas diri 'memoraĵo'.
suverena,(suveren·a),,"Prefere diru 'sinreganta', 'sendependa'."
suvereneco,(suveren·ec·o),,"Prefere diru 'supera regpovo', 'sendependec o'. "
suvereno,(suveren·o),,Prefere diru 'supera reganto'.
suzereno,(suzeren·o),,Prefere diru 'feŭda sinjoro'.
svaga,(svag·a),,Prefere diru 'malpreciza'.
svahilo,(svahil·o),,Prefere diru (la) 'svahila'(lingv·o) .
svelta,(svelt·a),,Prefere diru (bel·e) 'maldik(et)a'.
svetero,(sveter·o),,"Prefere diru 'pulovro', 'trikotjako', 'lana jako'."
svingilo,(sving·il·o),,"(en la senco de 'balancilo', 'pendolo') prefere diru 'balancilo', 'pendolo' ."
ŝablono,(ŝablon·o),,"Prefere diru 'fiksita skemo', 'kliŝo', 'modelplato' ."
ŝafto,(ŝaft·o),,"Prefere diru 'pela akso', 'turnoakso'."
ŝakri,(ŝakr·i),,"Prefere diru 'kaŝe/eksterleĝe komerci', 'agi en la nigra merkato' ."
ŝalmo,(ŝalm·o),fun,"(en la senco de 'trinkopajlo') ankaŭ eblas diri 'trinkotigo', 'trinkopajlo' ."
ŝamo,(ŝam·o),fun, ankaŭ eblas diri 'ĉamohaŭto'.
ŝamoto,(ŝamot·o),,"Prefere diru 'fajrorezista materialo', 'fajroeltena argilo' ."
ŝampinjono,(ŝampinjon·o),,(en la ĝenerala senco de 'fungo') prefere diru 'fungo'.
ŝampuo,(ŝampu·o),," ankaŭ eblas diri 'harlavaĵo', 'harlavilo'."
ŝanelo,(ŝanel·o),,"Prefere diru 'mara/rivera kanalo', 'akvo vojo'. "
ŝaptali,(ŝaptal·i),,Prefere diru 'mostosukeri'.
ŝaptalizi,(ŝaptaliz·i),,Prefere diru 'mostosukeri'.
ŝargi,(ŝarg·i),,"(pri komputiloj) prefere diru 'alŝuti', 'enlegi'."
ŝari,(ŝar·i),,"(en la senco de 'komune posedi') prefere diru 'kunhavi'; (en aliaj sencoj) prefere diru 'fari/kunfari', 'partopreni en', 'egalporcie fari', 'porciigi', 'kunsenti' , 'simpatii kun'."
ŝarifo,(ŝarif·o),, ankaŭ eblas diri 'araba princo'.
ŝaŭro,(ŝaŭr·o),,Prefere diru 'pluvoverŝo'; (povas temi ankaŭ pri 'neĝo'aŭ 'hajlo') prefere diru 'pluvekverŝo'.
ŝedo,(ŝed·o),,"Prefere diru 'ŝirmejo', 'kabano'."
ŝekelo,(ŝekel·o),,Prefere diru 'siklo'.
ŝerifo,(ŝerif·o),,"(en Britujo la rolo de ""ŝerifo"" havas tre varian enhavon, ofte nur ceremonia) prefere diru 'oficulo' ; (en Usono) prefere diru (ekster·urb·a) 'policestro'."
ŝerpo,(ŝerp·o),,"Prefere diru 'portisto', 'himalaja portisto', 'monta portisto', 'konferenca helpanto'."
ŝiboleto,(ŝibolet·o),,"(ĝenerale) prefere diru 'rekonvorto', 'rekonilo'."
ŝkopo,(ŝkop·o),,(por forpeni akvon el boato) prefere diru 'sitelo'.
ŝlagro,(ŝlagr·o),,"Prefere diru 'sukcesa kanto', 'furoraĵo'."
ŝlemilo,(ŝlemil·o),,Prefere diru 'malbonŝanculo'.
ŝli,(ŝli),,"Prefere diru 'ŝi aŭ li', 'ŝili'."
ŝnurosalti,(ŝnur·o·salt·i),, ankaŭ eblas diri 'saltoŝnuri'.
ŝorbeto,(ŝorbet·o),,Prefere diru 'fruktoglaciaĵo'.
ŝorto,(ŝort·o),,"Prefere diru 'pantaloneto', 'femurpantalono', 'mallonga pantalono'."
ŝoseo,(ŝose·o),," ankaŭ eblas diri 'veturvojo', 'vojo', 'vojo por aŭtomobiloj' ."
ŝoso,(ŝos·o),,"Prefere diru 'branĉido', 'ĝermo'."
ŝoti,(ŝot·i),,Prefere diru 'pafi'; (pilkon au similan aĵon cele al golejo aŭ simile) prefere diru 'pafĵeti'.
ŝpalo,(ŝpal·o),, ankaŭ eblas diri 'reltrabo'.
ŝpato,(ŝpat·o),4oa, ankaŭ eblas diri 'plata fosilo'.
ŝproso,(ŝpros·o),,Prefere diru 'sulkobreto'.
ŝpuro,(ŝpur·o),,"Prefere diru 'fervoja larĝo', 'raddistanco'."
ŝriki,(ŝrik·i),,Prefere diru 'akute krii'.
ŝtato,(ŝtat·o),,"(en la senco de ĝenerala kunveno de delegitoj, kiel en 'Ŝtatoj Ĝeneralaj de Francujo') prefere diru 'delegitaro', 'parlament-o'."
ŝutro,(ŝutr·o),," ankaŭ eblas diri 'fenestrokovrilo', 'fenestroŝirmilo' ."
ŝvabri,(ŝvabr·i),, ankaŭ eblas diri 'lavbalai'.
tabernaklo,(tabernakl·o),,"Prefere diru (sub-) 'tenda templo', 'sanktejo'; (en nuntempaj preĝejoj) prefere diru 'hostiuja ŝranketo'; (juda festo) prefere diru 'laŭboj'."
tablojdo,(tablojd·o),,Prefere diru (plat·a) 'pilolo'.
taĉo,(taĉ·o),,(en piedpilk-ludo kaj similaj sportoj) prefere diru 'flanka linio'.
tahino,(tahin·o),,Prefere diru 'sezama pasto'.
tajfuno,(tajfun·o),,Prefere diru 'tropika marŝtormo'.
tajĝiĉuano,(tajĝiĉuan·o),,"(kiel batalarto) prefere diru 'tajĝia batalarto', 'tajĝibatalarto' ."
tajĝio,(tajĝi·o),,"(kiel batalarto) prefere diru 'tajĝia batalarto', 'tajĝibatalarto' ."
tajpi,(tajp·i),8oa," ankaŭ eblas diri 'enklavi', 'maŝinskribi'."
taki,(tak·i),,"Prefere diru 'ŝanĝi ventoflankon', (vel·e) 'zigzagi kontraŭvente' ."
taki-,(taki-),,"Prefere diru 'rapid-', 'rapida', 'rapide'."
takigrafo,(takigraf·o),,Prefere diru 'rapidoregistrilo'.
takikardio,(takikardi·o),,"Prefere diru 'kororapido', 'rapida korpulsado', 'korrapido', 'rapida korbatado'."
takimetro,(takimetr·o),,Prefere diru 'rapidomezurilo'.
takipneo,(takipne·o),,Prefere diru 'rapidega spirado'.
taksimetro,(taksimetr·o),,Prefere diru (taksi·a)(vetur-) 'prezoindikilo'.
taksio,(taksi·o),,(en la senco de reago altira aŭ forpuŝa) prefere diru 'altirforpuŝa reago'.
takso,(taks·o),,(en la senco de 'imposto') prefere diru 'imposto'.
taksono,(takson·o),, ankaŭ eblas diri 'enklasigunuo'.
taksonomio,(taksonomi·o),, ankaŭ eblas diri 'enklasigscienco'.
taktismo,(taktism·o),,Prefere diru 'altirforpuŝa reago'.
talibano,(taliban·o),, ankaŭ eblas diri 'talibo'.
talono,(talon·o),,(ekonomio) prefere diru 'ĉekstumpo'.
talvego,(talveg·o),," ankaŭ eblas diri 'valfunda linio', 'akvokolekta linio'."
tampono,(tampon·o),, ankaŭ eblas diri 'ŝtopvato'.
tanino,(tanin·o),1oa, ankaŭ eblas diri 'vegetaĵa tanilo'.
tantiemo,(tantiem·o),zam," ankaŭ eblas diri 'elcentaĵa pago', 'pago pro aŭtorrajto', 'parta profito pro verko'."
tapiserio,(tapiseri·o),,Prefere diru 'tapiŝo'.
tarda,(tard·a),,Prefere diru 'malfrua'.
taro,(tar·o),zam,(pri pezo) prefere diru 'ujoezo'; (pri kreskaĵo) prefere diru 'manĝebla kolokazio' .
tartali,(tartal·i),,"Prefere diru 'balbuti', 'ripetbalbuti'."
taŭro,(taŭr·o),,Prefere diru 'virbovo'.
taŭtologio,(taŭtologi·o),,"Prefere diru 'signifripeto', 'samvortripeto'."
taŭzi,(taŭz·i),,"Prefere diru 'malordigi', 'malkombi'."
taverno,(tavern·o),,"Prefere diru 'trinkejo', 'gastejo'."
teamo,(team·o),,Prefere diru 'ludantaro'.
